Severity,County,State,count
4,Wilson,TX,1
4,Windham,CT,247
4,Windham,VT,5
4,Windsor,VT,13
4,Winkler,TX,1
4,Winnebago,IA,7
4,Winnebago,IL,23
4,Winnebago,WI,60
4,Winneshiek,IA,8
4,Winona,MN,12
4,Winston,AL,3
4,Wise,VA,10
4,Wolfe,KY,4
4,Wood,OH,110
4,Wood,WI,47
4,Wood,WV,17
4,Woodbury,IA,51
4,Woodford,IL,10
4,Woodford,KY,12
4,Woods,OK,1
4,Woodward,OK,4
4,Worcester,MA,69
4,Worcester,MD,64
4,Worth,GA,27
4,Worth,IA,9
4,Wright,IA,3
4,Wright,MN,19
4,Wright,MO,4
4,Wyandot,OH,16
4,Wyandotte,KS,104
4,Wyoming,NY,20
4,Wyoming,PA,5
4,Wythe,VA,52
4,Yadkin,NC,26
4,Yakima,WA,21
4,Yalobusha,MS,2
4,Yamhill,OR,142
4,Yates,NY,6
4,Yavapai,AZ,295
4,Yazoo,MS,5
4,Yell,AR,5
4,Yellowstone,MT,7
4,Yoakum,TX,1
4,Yolo,CA,44
4,York,ME,16
4,York,NE,14
4,York,PA,213
4,York,SC,44
4,York,VA,125
4,Yuba,CA,16
4,Yuma,AZ,28
4,Yuma,CO,12
