ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1143131,MapQuest,201.0,2,2019-11-22 13:52:05,2019-11-22 16:34:37,30.363279,-91.126457,,,0.0,Accident on Bayou Fountain Ave at Staring Ln.,8123.0,Bayou Fountain Ave,L,Baton Rouge,East Baton Rouge,LA,70820-7660,US,US/Central,KBTR,2019-11-22 13:53:00,76.0,76.0,69.0,29.89,10.0,S,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1361244,MapQuest,201.0,2,2019-06-18 11:37:44,2019-06-18 13:22:43,40.813042,-73.129921,,,0.0,Accident on Express Dr North at Pamlico Ave.,150.0,Pamlico Ave,R,Ronkonkoma,Suffolk,NY,11779-6056,US,US/Eastern,KISP,2019-06-18 11:56:00,69.0,69.0,96.0,29.83,2.0,SE,7.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1931023,MapQuest,201.0,2,2018-08-05 17:13:51,2018-08-05 17:43:32,35.835411,-78.828979,,,0.0,Accident on NC-54 Chapel Hill Rd at Southport Dr.,10345.0,Chapel Hill Rd,L,Morrisville,Wake,NC,27560-8707,US,US/Eastern,KRDU,2018-08-05 16:51:00,86.0,,67.0,30.14,10.0,ESE,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2885914,Bing,,2,2017-03-21 16:18:09,2017-03-21 22:18:09,30.251234,-81.588677,30.249665,-81.591821,0.217,Between Exit 344 and I-95 - Accident.,,J Turner Butler Blvd W,R,Jacksonville,Duval,FL,32256,US,US/Eastern,KNIP,2017-03-21 15:53:00,84.0,,35.0,30.03,10.0,SW,12.7,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2882914,Bing,,2,2017-03-13 16:22:16,2017-03-13 22:22:16,28.01321,-82.45484,28.00803,-82.45323,0.371,At Sligh Ave/Exit 48 - Accident.,,I-275 S,R,Tampa,Hillsborough,FL,33604,US,US/Eastern,KTPA,2017-03-13 15:53:00,72.0,,78.0,29.92,10.0,SSW,4.6,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-983845,MapQuest,406.0,3,2019-12-26 15:08:04,2019-12-26 15:37:16,34.204899,-117.413849,,,1.27999997139,Entry ramp to I-15 Northbound from Glen Helen Pkwy closed due to snow.,,I-15 N,R,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2019-12-26 14:55:00,50.0,50.0,66.0,28.57,4.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3323240,Bing,,2,2020-09-24 12:47:00,2020-09-24 14:04:41,34.072669,-118.056603,34.072609,-118.059863,0.187,Incident on I-10 WB near TEMPLE CITY BLVD Drive with caution.,,I-10 W,R,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2020-09-24 12:53:00,88.0,88.0,34.0,29.79,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3952743,Bing,,2,2018-12-24 14:39:16,2018-12-24 15:08:49,32.84242,-97.34704,32.84187,-97.33777,0.539,At FM-156/Blue Mound Rd/Exit 15 - Accident.,,Loop 820 E,R,Fort Worth,Tarrant,TX,76106,US,US/Central,KFTW,2018-12-24 14:53:00,60.1,,49.0,30.05,10.0,SSE,17.3,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3583687,Bing,,2,2020-03-18 17:12:39,2020-03-18 17:57:39,39.6342,-84.19889,39.6342,-84.19889,0.0,At I-675/Miamisburg Centerville Rd - Accident. Left lane blocked.,,Yankee St,R,Dayton,Montgomery,OH,45459,US,US/Eastern,KMGY,2020-03-18 17:13:00,52.0,52.0,93.0,28.98,3.0,SE,9.0,0.04,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1953126,MapQuest,241.0,3,2018-08-16 11:05:25,2018-08-16 11:34:53,42.539555,-82.894211,,,0.0,Left lane blocked and left hand shoulder blocked due to accident on I-94 Eastbound after Little Mack.,,I-94 E,R,Saint Clair Shores,Macomb,MI,48082,US,US/Eastern,KMTC,2018-08-16 11:03:00,71.6,,100.0,29.99,3.0,South,5.8,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1945969,MapQuest,201.0,2,2018-08-13 07:33:52,2018-08-13 08:03:41,40.137398,-76.793816,,,0.0,Accident on Pines Rd at Maple Hill Dr.,1501.0,Pines Rd,R,Etters,York,PA,17319-9616,US,US/Eastern,KMDT,2018-08-13 07:35:00,70.0,,93.0,30.01,10.0,NW,5.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-523826,MapQuest,241.0,2,2020-12-21 00:11:02,2020-12-21 01:57:06,40.697906,-73.520149,,,3.25,Lane blocked due to accident on Wantagh Pkwy Southbound between Exit W3 W NY-24 Hempstead Tpke and Exits W4 E W4 W Southern Pkwy Exits 27N 27S.,,Wantagh Pkwy S,R,Wantagh,Nassau,NY,11793,US,US/Eastern,KFRG,2020-12-21 00:53:00,36.0,32.0,89.0,29.86,5.0,NW,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2186727,MapQuest,201.0,3,2018-04-13 05:48:25,2018-04-13 06:18:09,42.243118,-71.028069,,,0.0,Right lane blocked due to accident on Expressway Northbound before Furnace Brook Pkwy.,,Furnace Brook Pkwy,R,Quincy,Norfolk,MA,02169,US,US/Eastern,KMQE,2018-04-13 05:56:00,51.1,,68.0,29.82,,SW,20.7,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3451485,Bing,,2,2020-05-28 11:25:32,2020-05-28 11:40:32,37.7812,-122.17367,37.78131,-122.17384,0.012,At Route 13 - Accident. Construction work. Lane closed.,,Kuhnle Ave,R,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2020-05-28 11:53:00,68.0,68.0,63.0,29.92,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1018448,MapQuest,201.0,2,2019-12-13 17:31:04,2019-12-13 19:09:44,34.068382,-79.951103,,,0.0,Accident on I-95 Northbound at Exit 150 SC-403 Cale Yarborough Hwy.,,Cale Yarborough Hwy,R,Timmonsville,Florence,SC,29161,US,US/Eastern,KFLO,2019-12-13 17:26:00,48.0,43.0,89.0,29.73,8.0,NE,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-94317,MapQuest,241.0,2,2016-09-01 10:37:29,2016-09-01 11:15:00,33.880093,-117.60466,,,0.0,#3 &amp; #4 lane blocked due to accident on CA-91 Westbound after Exits 47 48 6th St.,,CA-91 W,R,Corona,Riverside,CA,92882,US,US/Pacific,KAJO,2016-09-01 10:56:00,82.0,,52.0,29.92,7.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-429839,MapQuest,201.0,2,2017-04-10 09:43:22,2017-04-10 10:28:07,32.77029,-97.098473,,,0.0,Accident on Washington Dr both ways around Cottoncreek Dr.,800.0,Washington Dr,R,Arlington,Tarrant,TX,76011,US,US/Central,KGPM,2017-04-10 09:50:00,71.6,,78.0,30.02,10.0,South,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3083059,Bing,,2,2020-09-25 11:51:30,2020-09-25 23:27:05,25.630294,-80.414718,25.626356,-80.414586,0.272,Queuing traffic from SW 120th St (SW 137th Ave) to Coral Reef Dr/SW 152nd St (SW 137th Ave) due to accident.,14764.0, SW 137th Ave,R,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,2020-09-25 11:53:00,86.0,86.0,79.0,29.99,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-225086,MapQuest,201.0,2,2016-09-19 14:11:35,2016-09-19 15:41:35,39.74625,-84.190437,,,0.0,Accident on Patterson Blvd at Apple St.,198.0,W Foraker Ave,L,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,2016-09-19 13:58:00,81.1,,46.0,30.06,10.0,NNW,4.6,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2828182,Bing,,2,2016-12-02 07:27:34,2016-12-02 13:27:34,33.9597,-117.85732,33.95754,-117.86048,0.235,At Brea Canyon Rd - Accident.,,CA-57 S,R,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,2016-12-02 07:53:00,52.0,,50.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2315769,MapQuest,201.0,2,2018-02-14 10:38:56,2018-02-14 11:23:33,30.450253,-91.157242,,,0.0,Accident on Connell St at US-61 Bus Florida Blvd.,3099.0,Florida Blvd,L,Baton Rouge,East Baton Rouge,LA,70802-2726,US,US/Central,KBTR,2018-02-14 10:53:00,75.0,,73.0,30.36,10.0,SSE,11.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-977917,MapQuest-Bing,201.0,2,2020-02-28 05:39:57,2020-02-28 07:09:28,34.06662,-117.449028,,,0.740000009537,Entry ramp to I-10 Eastbound from Citrus Ave shoulder blocked due to accident.,,I-10 E,R,Fontana,San Bernardino,CA,92335,US,US/Pacific,KONT,2020-02-28 05:53:00,57.0,57.0,36.0,29.1,10.0,N,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3346020,Bing,,2,2020-12-28 23:34:43.000000000,2020-12-29 02:55:44.000000000,45.45624,-112.191734,45.456759,-112.191947,0.037,Incident on MONTANA AVE near MILL RD Drive with caution.,,Montana St,R,Sheridan,Madison,MT,59749,US,US/Mountain,KDLN,2020-12-28 23:53:00,10.0,-3.0,80.0,24.71,10.0,S,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2486376,MapQuest,201.0,2,2017-11-13 09:49:14,2017-11-13 10:19:01,42.026039,-87.814018,,,0.0,Accident on IL-21 Milwaukee Ave at Oakton St.,,W Oakton St,R,Niles,Cook,IL,60714,US,US/Central,KORD,2017-11-13 09:49:00,35.6,31.7,87.0,30.49,5.0,West,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-941560,MapQuest,201.0,3,2020-02-08 11:31:49,2020-02-08 12:01:22,39.130219,-104.8638,,,0.0,Left lane blocked due to accident on I-25 Northbound at Exit 163 County Line Rd.,,I-25 S,R,Larkspur,Douglas,CO,80118,US,US/Mountain,KMNH,2020-02-08 11:28:00,37.0,30.0,60.0,22.95,10.0,S,12.0,0.02,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3781812,Bing,,2,2019-12-17 08:00:00,2019-12-17 09:14:44,33.876381,-118.102337,33.876381,-118.102337,0.0,At CA-91/Artesia Fwy - Accident.,,I-605 N,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2019-12-17 07:53:00,58.0,58.0,13.0,30.15,10.0,E,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2531732,MapQuest,229.0,2,2017-10-06 14:35:22,2017-10-06 15:35:08,42.981339,-71.461937,,,0.0,Slow traffic due to accident on Valley St at Willow St.,470.0,Willow St,L,Manchester,Hillsborough,NH,03103-6226,US,US/Eastern,KMHT,2017-10-06 14:53:00,63.0,,81.0,30.1,10.0,South,3.5,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1998650,MapQuest,201.0,3,2018-07-09 19:17:11,2018-07-09 19:46:44,45.336136,-122.769562,,,0.0,Left lane closed due to accident on I-5 Southbound at Elligsen Rd.,,SW Elligsen Rd,R,Wilsonville,Washington,OR,97070,US,US/Pacific,KUAO,2018-07-09 18:53:00,66.9,,66.0,30.17,10.0,West,6.9,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3994557,Bing,,2,2018-09-07 12:58:41,2018-09-07 13:28:03,42.61965,-71.28655,42.6174,-71.29269,0.349,At Woburn St/Exit 37 - Accident.,,I-495 S,R,Lowell,Middlesex,MA,01852,US,US/Eastern,KLWM,2018-09-07 12:54:00,71.1,,59.0,30.22,10.0,ENE,6.9,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1902041,MapQuest,244.0,2,2018-09-21 18:19:01,2018-09-21 18:48:17,40.988068,-73.838928,,,0.0,Shoulder blocked due to accident on Sprain Brook Pkwy Southbound at Old Jackson Ave.,,Sprain Brook Pkwy N,R,Yonkers,Westchester,NY,10710,US,US/Eastern,KHPN,2018-09-21 17:56:00,70.0,,81.0,30.05,10.0,South,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-775160,MapQuest,201.0,2,2020-05-15 04:32:41,2020-05-15 05:05:00,36.128571,-95.85112,,,0.0,Accident on 25th St at Garnett Rd.,2348.0,S Garnett Rd,R,Tulsa,Tulsa,OK,74129-5110,US,US/Central,KTUL,2020-05-15 04:53:00,71.0,71.0,90.0,29.07,10.0,ESE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1469189,MapQuest,201.0,3,2019-04-12 07:04:26,2019-04-12 07:51:00,39.780266,-104.949646,,,0.0,Accident on I-70 Westbound at Exit 276A US-6 Vasquez Blvd. No recent updates.,,Steele St,R,Denver,Denver,CO,80216,US,US/Mountain,KBJC,2019-04-12 06:46:00,27.0,20.0,80.0,24.2,10.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-839180,MapQuest,201.0,2,2020-03-19 10:11:28,2020-03-19 10:40:56,29.653337,-95.550735,,,0.0,Accident on TX-8-BELTWAY Sam Houston Pkwy at Bellfort Ave.,,S Sam Houston Pkwy W,R,Houston,Harris,TX,77031,US,US/Central,KSGR,2020-03-19 10:15:00,77.0,77.0,74.0,29.96,10.0,SSE,13.0,0.0,Cloudy,False,False,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3111680,Bing,,2,2020-10-03 04:07:00,2020-10-03 10:20:39,37.671442,-122.121784,37.67073,-122.121342,0.055,Incident on HESPERIAN BLVD near BOCKMAN RD Drive with caution.,600.0, Bockman Rd,L,San Lorenzo,Alameda,CA,94580-3005,US,US/Pacific,KHWD,2020-10-03 03:54:00,62.0,62.0,78.0,29.87,9.0,CALM,0.0,0.0,Smoke,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-278374,MapQuest,201.0,2,2016-11-11 08:54:24,2016-11-11 09:24:07,29.891352,-95.287804,,,0.01,Accident on Mount Houston Rd at Suburban Rd.,6901.0,Mount Houston Rd,L,Houston,Harris,TX,77050-5701,US,US/Central,KIAH,2016-11-11 08:53:00,61.0,,72.0,30.26,10.0,NNE,5.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-438094,MapQuest,201.0,3,2017-05-22 01:02:23,2017-05-22 01:46:56,38.091572,-122.230301,,,0.00999999977648,Lane blocked on entry ramp due to accident on I-780 Westbound at Exits 1A 1B 1C I-80.,,I-80 E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2017-05-22 00:54:00,57.9,,87.0,29.93,10.0,South,11.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4159437,Bing,,2,2017-08-18 05:43:36,2017-08-18 11:43:36,38.51752,-90.54789,38.51245,-90.55267,0.435,At Antire Rd/Exit 269 - Accident.,,I-44 W,R,High Ridge,St. Louis County,MO,63049,US,US/Central,KSUS,2017-08-18 05:54:00,64.0,,100.0,29.91,10.0,Calm,,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3852438,Bing,,2,2019-09-17 07:32:00,2019-09-17 08:28:42,33.949694,-118.170337,33.949694,-118.170337,0.0,At CA-42/Firestone Blvd - Accident.,,Firestone Blvd,R,South Gate,Los Angeles,CA,90280,US,US/Pacific,KCQT,2019-09-17 07:52:00,70.0,70.0,76.0,29.76,9.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-955289,MapQuest,241.0,3,2020-02-16 16:12:51,2020-02-16 18:27:00,33.764755,-80.964157,,,0.0,Left lane blocked due to accident on I-26 Westbound at Exit 129 US-21.,,I-26 W,R,Swansea,Lexington,SC,29160,US,US/Eastern,KCAE,2020-02-16 16:21:00,46.0,44.0,89.0,29.87,3.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-866331,MapQuest,201.0,2,2020-04-22 16:02:56,2020-04-22 17:35:23,34.791592,-82.660347,,,0.0,Accident on Smith Grove Rd between Bud Smith Rd and Cartee Rd.,1499.0,Smith Grove Rd,R,Liberty,Pickens,SC,29657-4305,US,US/Eastern,KLQK,2020-04-22 15:55:00,70.0,70.0,32.0,28.96,10.0,WSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1259482,MapQuest,201.0,2,2019-07-08 18:09:35,2019-07-08 19:46:31,37.65049,-77.54834,,,0.0,Accident on Emmett Rd at Cristown Rd.,4609.0,Emmett Rd,L,Glen Allen,Henrico,VA,23060-3538,US,US/Eastern,KOFP,2019-07-08 17:54:00,75.0,75.0,82.0,29.71,10.0,NE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-43975,MapQuest,201.0,2,2016-06-24 12:40:32,2016-06-24 13:21:00,34.014973,-117.975769,,,0.0,Accident on Gale Ave both ways at Turnbull Canyon Rd.,998.0,Turnbull Canyon Rd,L,City Of Industry,Los Angeles,CA,91745-1404,US,US/Pacific,KEMT,2016-06-24 12:45:00,80.6,,48.0,29.94,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-2676607,MapQuest,201.0,2,2017-08-11 16:52:54,2017-08-11 17:22:12,37.768227,-122.405853,,,0.0,Slow lane blocked due to accident on US-101 Northbound at 9th St.,,San Bruno Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2017-08-11 16:56:00,64.9,,70.0,29.91,10.0,West,25.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3512520,Bing,,2,2020-05-23 17:00:36,2020-05-23 17:15:36,33.3928,-117.59137,33.39258,-117.5912,0.018,At Basilone Rd/Exit 71 - Accident. Right lane blocked.,,San Diego Fwy S,R,San Clemente,San Diego,CA,92672,US,US/Pacific,KNXF,2020-05-23 02:55:00,63.0,63.0,60.0,29.81,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1955495,MapQuest,201.0,2,2018-08-16 13:30:39,2018-08-16 14:00:08,33.775845,-117.903419,,,0.540000021458,Accident on exit ramp from CA-22 Westbound at Exit 13 to Haster St.,13152.0,Dunklee Ave,R,Garden Grove,Orange,CA,92840-6160,US,US/Pacific,KFUL,2018-08-16 13:53:00,84.0,,55.0,29.98,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4126352,Bing,,2,2017-11-27 18:17:38,2017-11-28 00:17:38,36.05834,-79.07962,36.05887,-79.08667,0.395,At NC-86/Exit 165 - Accident. Left lane blocked.,,I-85 S,R,Hillsborough,Orange,NC,27278,US,US/Eastern,KIGX,2017-11-27 17:56:00,48.0,48.0,46.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1774469,MapQuest,201.0,3,2018-11-20 18:46:09,2018-11-20 19:15:55,33.461472,-112.289803,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 132 107th Ave.,,Pearl Harbor Memorial Highway,R,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,2018-11-20 18:47:00,64.4,,28.0,29.97,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1883826,MapQuest,201.0,2,2018-09-12 14:52:31,2018-09-12 15:22:18,29.585199,-98.617126,,,0.0,Accident on UTSA Cir at John Peace Blvd.,,John Peace Blvd,R,San Antonio,Bexar,TX,78249,US,US/Central,KSAT,2018-09-12 14:51:00,84.0,,72.0,29.9,10.0,Calm,,0.11,Mostly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-3129802,Bing,,2,2020-11-15 06:27:00,2020-11-15 09:03:06,36.603809,-121.828033,36.603719,-121.830096,0.115,SB SR1 NEAR MUNRAS,1682.0, Wanda Ave,R,Seaside,Monterey,CA,93955-5630,US,US/Pacific,KMRY,2020-11-15 06:54:00,44.0,44.0,85.0,30.03,10.0,SSE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1266054,MapQuest,201.0,2,2019-07-11 10:06:56,2019-07-11 11:06:41,34.988361,-81.972839,,,0.0,Accident on Lone Oak Rd near Lone Oak St.,7242.0,Lone Oak Rd,R,Spartanburg,Spartanburg,SC,29303-1865,US,US/Eastern,KSPA,2019-07-11 10:15:00,81.0,81.0,74.0,29.14,10.0,SSW,3.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-854811,MapQuest,201.0,2,2020-04-09 17:07:30,2020-04-09 20:04:35,47.231304,-122.462517,,,0.0,Left lane blocked due to accident on WA-16 Eastbound around I-5.,3247.0,S Sprague Ave,L,Tacoma,Pierce,WA,98409,US,US/Pacific,KTCM,2020-04-09 16:58:00,67.0,67.0,28.0,29.71,10.0,N,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-250151,MapQuest,201.0,2,2016-10-14 12:46:52,2016-10-14 13:16:39,40.497501,-75.97007,,,0.0,Accident on Schuylkill Ave at Main St.,342.0,Main St,L,Shoemakersville,Berks,PA,19555-1412,US,US/Eastern,KRDG,2016-10-14 12:54:00,59.0,,48.0,30.39,10.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2527649,MapQuest,201.0,2,2017-10-04 17:54:45,2017-10-04 18:39:32,30.172884,-92.029808,,,0.0,Accident on Kaliste Saloom Rd at Rue Louis XIV.,1311.0,Kaliste Saloom Rd,R,Lafayette,Lafayette,LA,70508-5709,US,US/Central,KLFT,2017-10-04 17:53:00,84.0,,61.0,30.14,10.0,East,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-650107,MapQuest,201.0,2,2020-10-19 06:25:55,2020-10-19 07:09:00,40.022099,-75.456284,,,0.0,Accident on PA-252 Darby Paoli Rd at Byrd Dr.,601.0,Darby Paoli Rd,L,Berwyn,Chester,PA,19312-1929,US,US/Eastern,KOQN,2020-10-19 06:35:00,48.0,46.0,100.0,29.6,,E,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2592260,MapQuest,201.0,2,2017-09-06 10:25:19,2017-09-06 10:55:06,43.087383,-77.542671,,,0.0,Accident on NY-65 Clover St at NY-252 Jefferson Rd.,2850.0,Clover St,L,Pittsford,Monroe,NY,14534-1724,US,US/Eastern,KROC,2017-09-06 10:54:00,63.0,,84.0,29.9,10.0,SSW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3894026,Bing,,2,2019-03-21 07:54:13,2019-03-21 08:22:53,42.21209,-88.14128,42.21209,-88.14128,0.0,At Miller Rd - Accident.,301.0, N Barrington Rd,R,Barrington,Lake,IL,60010,US,US/Central,KPWK,2019-03-21 07:52:00,37.9,30.9,86.0,30.01,3.0,North,10.4,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196738,MapQuest,201.0,3,2016-12-16 14:50:20,2016-12-16 15:35:01,40.478432,-74.404694,,,0.01,Right hand shoulder blocked due to accident on I-95 Northbound at Exit 9 NJ-18.,,New Jersey Tpke N,R,East Brunswick,Middlesex,NJ,08816,US,US/Eastern,KLDJ,2016-12-16 14:55:00,25.5,17.8,39.0,30.44,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
