ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),State_Name
A-1291035,2,25.6707,-80.420341,Miami,Miami-Dade,FL,78,78,79,30,10,6,0,Florida
A-3385331,2,34.034904,-118.367525,Los Angeles,Los Angeles,CA,63,63,45,29.74,10,3,0,California
A-1324196,2,38.209808,-90.573463,Hillsboro,Jefferson,MO,87,87,63,29.39,10,10,0,Missouri
A-1396583,3,33.713531,-84.232323,Decatur,DeKalb,GA,67,67,87,28.96,9,6,0.02,Georgia
A-1196758,2,34.918819,-86.819504,Toney,Limestone,AL,74,74,83,29.28,10,3,0,Alabama
A-3623463,2,34.13517,-117.311068,San Bernardino,San Bernardino,CA,54,54,77,28.67,5,9,0,California
A-1207187,2,34.430149,-82.604111,Anderson,Anderson,SC,71,71,87,29.39,10,6,0,South Carolina
A-1378726,2,34.196178,-118.402657,North Hollywood,Los Angeles,CA,71,71,63,29.1,10,7,0,California
A-746293,3,39.046009,-94.415016,Independence,Jackson,MO,74,74,71,28.89,10,17,0,Missouri
A-516398,2,33.160362,-117.340942,Carlsbad,San Diego,CA,49,49,86,29.72,10,0,0,California
A-3172053,2,28.241737,-82.460588,Land O Lakes,Pasco,FL,54,54,83,30.05,10,0,0,Florida
A-996319,2,39.081429,-119.942429,Glenbrook,Douglas,NV,34,34,100,25.48,8,0,0,Nevada
A-3832948,4,29.62316,-98.24434,New Braunfels,Comal,TX,66,66,90,29.39,4,0,0,Texas
A-825948,2,35.464279,-97.516296,Oklahoma City,Oklahoma,OK,60,60,69,28.7,10,7,0,Oklahoma
A-4194251,2,42.132989,-122.633829,Ashland,Jackson,OR,82,82,31,28.45,10,7,0,Oregon
A-1226292,2,39.10527,-77.171173,Rockville,Montgomery,MD,73,73,88,29.47,3,6,0,Maryland
A-1139148,2,35.788639,-78.645973,Raleigh,Wake,NC,50,50,57,29.85,10,3,0,North Carolina
A-1077409,2,36.21706,-86.696381,Nashville,Davidson,TN,44,44,79,29.53,9,3,0,Tennessee
A-3094542,2,30.397311,-91.178441,Baton Rouge,East Baton Rouge,LA,53,53,86,29.83,8,17,0,Louisiana
A-3160141,2,34.176733,-118.307818,Burbank,Los Angeles,CA,75,75,9,29.21,10,6,0,California
A-3217547,2,30.356271,-81.668646,Jacksonville,Duval,FL,60,60,96,30.21,10,5,0,Florida
A-517042,3,41.809437,-87.631393,Chicago,Cook,IL,30,20,61,29.61,10,13,0,Illinois
A-725506,2,43.13131,-77.563042,Rochester,Monroe,NY,83,83,46,29.53,10,9,0,New York
A-3522396,1,33.56607,-112.26362,Peoria,Maricopa,AZ,101,101,8,28.59,10,0,0,Arizona
A-2967008,2,33.859811,-118.294124,Gardena,Los Angeles,CA,64,64,30,30.01,10,10,0,California
A-1426266,2,30.337872,-97.590034,Austin,Travis,TX,89,89,52,29.35,10,21,0,Texas
A-1378421,3,39.533821,-119.766785,Sparks,Washoe,NV,71,71,19,25.46,10,30,0,Nevada
A-1304554,2,43.252979,-77.687927,Rochester,Monroe,NY,79,79,38,29.47,10,9,0,New York
A-874935,2,38.989124,-77.503777,Ashburn,Loudoun,VA,40,36,49,29.7,10,6,0,Virginia
A-1259281,2,38.984737,-84.641762,Florence,Boone,KY,79,79,60,29.07,10,7,0,Kentucky
A-3297587,2,34.626152,-83.11164,Westminster,Oconee,SC,64,64,43,29.07,10,5,0,South Carolina
A-4096062,4,39.783017,-86.143594,Indianapolis,Marion,IN,7,-1.7,80,30.59,10,4.6,0,Indiana
A-3253643,2,35.89043,-78.561738,Raleigh,Wake,NC,77,77,62,29.82,10,5,0,North Carolina
A-2414558,2,30.220566,-97.742447,Austin,Travis,TX,42.1,35.2,100,30.38,8,12.7,0.03,Texas
A-3305047,2,40.83591,-73.873968,Bronx,Bronx,NY,41,34,65,29.86,10,12,0,New York
A-3541801,2,45.06724,-93.18588,Saint Paul,Ramsey,MN,61,61,72,28.67,10,20,0,Minnesota
A-3712859,2,33.939313,-118.273861,Los Angeles,Los Angeles,CA,45,45,29,30.08,10,0,0,California
A-861176,2,29.35705,-98.546188,San Antonio,Bexar,TX,76,76,32,29.31,10,14,0,Texas
A-2880151,2,40.064256,-80.588557,Triadelphia,Ohio,WV,28,16.1,72,30.47,10,16.1,0,West Virginia
A-3258520,2,40.428005,-79.925612,Pittsburgh,Allegheny,PA,32,26,100,28.51,0.5,7,0,Pennsylvania
A-1327176,2,29.59166,-90.725777,Houma,Terrebonne,LA,79,79,89,29.94,7,14,0,Louisiana
A-3163282,2,40.766175,-74.016827,Weehawken,Hudson,NJ,54,54,66,30.02,10,0,0,New Jersey
A-1396776,2,43.038551,-87.925522,Milwaukee,Milwaukee,WI,52,52,93,28.9,0.5,5,0,Wisconsin
A-3442055,2,35.32271,-80.90197,Charlotte,Mecklenburg,NC,72,72,73,29.25,10,5,0,North Carolina
A-2281871,2,43.373814,-73.38147,Granville,Washington,NY,46.4,44.3,93,29.64,5,4.6,0.04,New York
A-3442140,2,26.36322,-80.11997,Boca Raton,Palm Beach,FL,74,74,97,29.92,4,10,0.05,Florida
A-650949,3,32.070354,-81.132385,Savannah,Chatham,GA,77,77,62,30.1,10,6,0,Georgia
A-1139732,2,33.564987,-81.936287,North Augusta,Aiken,SC,46,43,79,29.84,10,6,0,South Carolina
A-708062,3,38.940601,-94.582504,Kansas City,Jackson,MO,83,83,67,29.06,10,10,0,Missouri
A-3160552,2,37.342886,-120.615361,Atwater,Merced,CA,66,66,40,29.77,10,10,0,California
A-952970,2,34.070339,-80.914009,Columbia,Richland,SC,48,48,54,30.11,10,3,0,South Carolina
A-3517495,3,37.59558,-122.05859,Union City,Alameda,CA,72,72,55,29.81,10,15,0,California
A-828774,3,34.072266,-117.926468,West Covina,Los Angeles,CA,73,73,48,29.85,10,7,0,California
A-1323067,2,42.944145,-83.723961,Flint,Genesee,MI,70,70,68,28.99,10,6,0,Michigan
A-3017666,2,33.84973,-118.285063,Gardena,Los Angeles,CA,56,56,33,29.95,10,0,0,California
A-582609,2,32.798931,-96.779419,Dallas,Dallas,TX,74,74,59,29.61,10,9,0,Texas
A-1419976,2,37.41946,-121.956795,San Jose,Santa Clara,CA,58,58,72,29.86,10,15,0,California
A-3808231,2,33.93129,-118.36281,Inglewood,Los Angeles,CA,74,74,53,29.73,10,7,0,California
A-1002825,2,34.142799,-80.750381,Lugoff,Kershaw,SC,36,36,87,29.91,10,0,0,South Carolina
A-3531986,2,37.51732,-77.35012,Henrico,Henrico,VA,83,83,65,29.69,10,12,0,Virginia
A-3810980,2,33.943489,-117.283669,Riverside,Riverside,CA,82,82,18,29,10,8,0,California
A-3328627,2,32.925049,-96.798166,Dallas,Dallas,TX,56,56,92,29.47,7,8,0,Texas
A-3633621,2,32.779313,-117.066378,San Diego,San Diego,CA,54,54,90,29.56,5,7,0.05,California
A-3295173,2,34.189105,-117.28816,San Bernardino,San Bernardino,CA,54,54,58,28.77,7,0,0,California
A-926114,2,34.894878,-82.695618,Pickens,Pickens,SC,40,34,71,29.1,10,8,0,South Carolina
A-3598426,2,40.69986,-111.9,Salt Lake City,Salt Lake,UT,50,50,57,25.66,10,22,0,Utah
A-3735583,2,36.74365,-119.80989,Fresno,Fresno,CA,70,70,29,29.61,9,3,0,California
A-860984,2,34.50671,-82.678871,Anderson,Anderson,SC,51,51,66,29.42,10,3,0,South Carolina
A-3059151,2,25.978749,-80.345538,Hollywood,Broward,FL,83,83,85,29.92,10,0,0,Florida
A-1490863,3,32.82148,-117.162285,San Diego,San Diego,CA,72,72,53,29.57,6,5,0,California
A-1194820,3,37.802158,-112.946289,Summit,Iron,UT,90,90,19,24.5,10,10,0,Utah
A-4233887,2,34.84689,-92.14942,Jacksonville,Pulaski,AR,98,98,49,29.55,10,10,0,Arkansas
A-963540,2,34.113602,-86.866066,Cullman,Cullman,AL,40,32,86,29.62,5,14,0.09,Alabama
A-3366452,2,27.460083,-82.567108,Bradenton,Manatee,FL,76,76,79,30.08,10,13,0,Florida
A-3824470,2,34.433633,-119.196083,Ojai,Ventura,CA,64,64,65,29.81,10,7,0,California
A-3478924,2,39.83552,-105.02235,Westminster,Adams,CO,66,66,11,24.39,30,29,0,Colorado
A-3139256,2,33.011051,-117.080086,San Diego,San Diego,CA,59,59,93,28.41,8,0,0,California
A-3543388,3,41.81878,-71.39435,Providence,Providence,RI,67,67,97,29.97,5,12,0.02,Rhode Island
A-864624,3,38.041264,-122.123512,Vallejo,Solano,CA,52,52,80,30.04,10,5,0,California
A-631175,3,33.995155,-118.144707,Los Angeles,Los Angeles,CA,81,81,45,29.81,5,0,0,California
A-3342292,2,46.917575,-112.120016,Wolf Creek,Lewis and Clark,MT,47,41,46,26.35,10,15,0,Montana
A-3641527,2,35.20741,-80.79702,Charlotte,Mecklenburg,NC,46,40,58,29.24,10,13,0,North Carolina
A-810812,2,33.973835,-118.079979,Whittier,Los Angeles,CA,75,75,57,29.85,10,8,0,California
A-3324748,2,32.11911,-111.045196,Tucson,Pima,AZ,90,90,8,27.21,10,0,0,Arizona
A-1469707,3,33.859936,-118.284966,Gardena,Los Angeles,CA,69,69,42,29.7,10,16,0,California
A-3073249,2,37.95405,-122.364224,Richmond,Contra Costa,CA,63,63,48,30,8,3,0,California
A-3575667,2,41.01699,-73.72527,West Harrison,Westchester,NY,38,34,62,29.64,10,5,0,New York
A-757136,2,35.183311,-82.157242,Landrum,Spartanburg,SC,76,76,69,29.02,10,7,0,South Carolina
A-1313142,3,36.906815,-76.256165,Norfolk,Norfolk,VA,70,70,97,29.85,4,5,0,Virginia
A-3048876,2,33.838529,-79.07279,Conway,Horry,SC,61,61,100,30.14,1,3,0,South Carolina
A-1264411,2,30.49317,-91.140587,Baton Rouge,East Baton Rouge,LA,84,84,82,29.92,10,5,0,Louisiana
A-1080645,2,35.383469,-119.109955,Bakersfield,Kern,CA,86,86,24,29.49,10,9,0,California
A-1263897,2,34.711391,-82.508232,Piedmont,Anderson,SC,84,84,70,29.06,10,8,0,South Carolina
A-1138620,2,40.790939,-73.947227,New York,New York,NY,41,38,65,30.05,10,5,0,New York
A-3784868,2,34.008842,-118.158573,Los Angeles,Los Angeles,CA,45,45,58,29.89,10,0,0,California
A-686672,2,33.04427,-80.076317,Moncks Corner,Berkeley,SC,73,73,100,29.78,7,6,0,South Carolina
A-3272943,2,25.447784,-80.477573,Homestead,Miami-Dade,FL,83,83,76,29.97,10,7,0,Florida
A-105032,2,34.433922,-118.391045,Canyon Country,Los Angeles,CA,72,72,31,28.97,10,13,0,California
A-3827793,3,28.31798,-81.55997,Kissimmee,Osceola,FL,80,80,67,29.99,10,9,0,Florida
A-3580061,2,34.06676,-117.21147,Redlands,San Bernardino,CA,61,61,63,28.85,10,7,0,California
A-3720370,2,40.60969,-74.1213,Staten Island,Richmond,NY,45,45,89,30.09,5,0,0.02,New York
A-1415130,2,38.250305,-122.270721,Napa,Napa,CA,52,52,83,29.74,2,3,0,California
A-4188518,2,39.886313,-74.922746,Marlton,Burlington,NJ,71,71,90,29.85,10,0,0,New Jersey
A-3065969,2,29.070077,-82.293872,Ocala,Marion,FL,77,77,90,29.9,10,0,0,Florida
A-3568887,2,45.41785,-122.43425,Damascus,Clackamas,OR,46,42,83,29.95,3,7,0,Oregon
A-628809,3,30.31406,-81.664261,Jacksonville,Duval,FL,70,70,73,30.04,10,12,0,Florida
A-870169,2,40.946251,-73.87764,Yonkers,Westchester,NY,42,35,79,29.85,10,14,0,New York
A-1351734,2,30.46773,-91.139771,Baton Rouge,East Baton Rouge,LA,82,82,44,29.86,10,8,0,Louisiana
A-974245,3,42.923119,-78.843407,Buffalo,Erie,NY,23,9,85,28.78,1,17,0,New York
A-554918,2,25.9352,-80.293716,Hialeah,Miami-Dade,FL,77,77,60,30.14,10,10,0,Florida
A-3861830,2,35.81326,-80.17911,Lexington,Davidson,NC,90,90,35,29.1,10,5,0,North Carolina
A-1217859,2,39.133148,-77.244789,Gaithersburg,Montgomery,MD,61,61,97,29.52,10,0,0,Maryland
A-564411,3,40.740589,-73.841431,Flushing,Queens,NY,37,26,39,30.44,10,21,0,New York
A-1098228,2,26.11808,-81.757729,Naples,Collier,FL,85,85,69,29.95,10,13,0,Florida
A-3495005,3,41.96152,-88.02633,Itasca,DuPage,IL,64,64,90,29.13,5,6,0.01,Illinois
A-3547424,2,36.17283,-86.58489,Hermitage,Davidson,TN,88,88,25,29.56,10,15,0,Tennessee
A-943442,2,34.870708,-82.420723,Greenville,Greenville,SC,50,50,93,29.07,2,0,0.06,South Carolina
A-829999,3,33.020386,-96.709694,Plano,Collin,TX,79,79,61,29.11,10,3,0,Texas
A-753108,2,26.62092,-81.749573,Lehigh Acres,Lee,FL,81,81,88,29.92,10,9,0,Florida
A-3300275,2,34.822443,-92.341493,North Little Rock,Pulaski,AR,60,60,97,29.64,7,13,0,Arkansas
A-1191504,3,42.819309,-73.767563,Clifton Park,Saratoga,NY,73,73,73,29.53,10,7,0,New York
A-3518315,2,39.4486,-77.38668,Frederick,Frederick,MD,79,79,47,29.53,10,9,0,Maryland
A-1159104,3,40.667274,-111.952507,Salt Lake City,Salt Lake,UT,51,51,48,25.65,10,0,0,Utah
A-3399819,2,30.177923,-81.742343,Orange Park,Clay,FL,51,51,80,30.4,10,14,0,Florida
A-363827,2,41.140095,-95.937347,Bellevue,Sarpy,NE,45.7,42.7,56,29.75,10,5.8,0,Nebraska
A-417780,2,43.06078,-83.753128,Flint,Genesee,MI,44.1,37.4,89,29.48,5,13.8,0,Michigan
A-3534020,2,33.46168,-86.82263,Birmingham,Jefferson,AL,85,85,61,29.25,10,8,0,Alabama
A-3363863,2,25.736387,-80.349715,Miami,Miami-Dade,FL,84,84,56,29.97,10,9,0,Florida
A-3788644,2,41.344216,-122.344647,Mount Shasta,Siskiyou,CA,34,27,89,26.03,1,9,0.05,California
A-2973676,2,42.28437,-122.818297,Medford,Jackson,OR,41,41,79,28.72,10,3,0,Oregon
A-2420909,3,33.608364,-86.809303,Fultondale,Jefferson,AL,30.9,23.5,92,30.12,0.2,8.1,0.04,Alabama
A-3445263,3,36.15094,-80.27929,Winston Salem,Forsyth,NC,75,75,69,29.09,10,7,0,North Carolina
A-683206,2,41.81337,-71.408691,Providence,Providence,RI,69,69,70,30.13,10,9,0,Rhode Island
A-871470,2,37.608608,-77.476784,Henrico,Henrico,VA,49,47,74,30,10,5,0,Virginia
A-3762527,2,34.277622,-118.604832,Chatsworth,Los Angeles,CA,53,53,93,29.1,3,5,0.18,California
A-1230872,2,40.797607,-73.278748,Brentwood,Suffolk,NY,90,90,45,29.75,10,12,0,New York
A-4167182,3,39.77012,-104.99179,Denver,Denver,CO,55,55,26,24.49,10,14,0,Colorado
A-1143641,2,39.75996,-104.873322,Denver,Denver,CO,27,20,100,24.37,2,6,0,Colorado
A-3306946,2,34.060481,-118.214961,Los Angeles,Los Angeles,CA,87,87,32,29.64,10,3,0,California
A-1411719,2,35.217972,-80.81459,Charlotte,Mecklenburg,NC,58,58,93,29.16,9,0,0,North Carolina
A-710246,3,42.379143,-83.198029,Detroit,Wayne,MI,82,82,42,29.24,10,10,0,Michigan
A-574787,2,35.199619,-80.771202,Charlotte,Mecklenburg,NC,74,74,93,29.22,2,9,0,North Carolina
A-3370395,2,30.477156,-91.08254,Baton Rouge,East Baton Rouge,LA,38,32,70,30.17,10,8,0,Louisiana
A-3115061,2,40.683027,-74.276386,Kenilworth,Union,NJ,58,58,92,30.07,4,0,0,New Jersey
A-648587,2,37.99313,-122.302216,Pinole,Contra Costa,CA,93,93,12,29.83,10,3,0,California
A-553453,2,39.895149,-75.733223,Kennett Square,Chester,PA,59,59,100,29.3,7,8,0,Pennsylvania
A-4188197,2,40.7741,-111.9491,Salt Lake City,Salt Lake,UT,49,45,80,25.45,6,9,0.01,Utah
A-777992,3,36.008423,-83.529266,Dandridge,Jefferson,TN,60,60,93,28.74,3,7,0.01,Tennessee
A-814292,3,34.892673,-82.160774,Duncan,Spartanburg,SC,64,64,93,29.03,10,3,0.01,South Carolina
A-3523388,2,43.22537,-77.89014,Brockport,Monroe,NY,66,66,75,29.37,10,8,0,New York
A-833868,2,42.98291,-83.733192,Flint,Genesee,MI,39,36,46,29.49,10,5,0,Michigan
A-1055278,2,34.114861,-117.20031,Highland,San Bernardino,CA,63,63,26,28.66,10,0,0,California
A-3918233,2,44.58771,-121.15104,Madras,Jefferson,OR,14,2.9,84,29.96,2,8.1,0,Oregon
A-2978138,2,28.029452,-82.455209,Tampa,Hillsborough,FL,71,71,75,30.15,10,7,0,Florida
A-3209323,2,33.945575,-98.523169,Wichita Falls,Wichita,TX,30,17,96,29.1,2,23,0,Texas
A-3217220,2,33.846677,-118.205627,Compton,Los Angeles,CA,50,50,61,30.19,10,5,0,California
A-1337079,2,32.656731,-96.750504,Dallas,Dallas,TX,77,77,82,29.23,10,3,0,Texas
A-3808663,4,28.03702,-82.0409,Lakeland,Polk,FL,75,75,94,29.57,7,9,0,Florida
A-3298531,2,40.106241,-74.896506,Bristol,Bucks,PA,37,37,96,29.58,1,0,0,Pennsylvania
A-1075218,2,37.793499,-122.263992,Oakland,Alameda,CA,57,57,83,30.15,10,0,0,California
A-3041483,4,38.431166,-79.63192,Monterey,Highland,VA,36,29,72,26.33,10,9,0,Virginia
A-1061063,2,35.240429,-80.919487,Charlotte,Mecklenburg,NC,57,57,94,29.02,5,6,0.05,North Carolina
A-3561030,2,45.25257,-93.83364,Monticello,Wright,MN,72,72,88,28.85,3,5,0.19,Minnesota
A-3934357,2,40.07435,-80.70541,Wheeling,Ohio,WV,18,6.9,62,29.93,10,9.2,0,West Virginia
A-1264675,2,39.696671,-104.991913,Denver,Denver,CO,57,57,77,24.47,10,0,0,Colorado
A-4064763,2,41.26371,-73.68411,Katonah,Westchester,NY,32,23,100,29.59,0.2,11.5,0.03,New York
A-926979,2,29.68277,-95.348999,Houston,Harris,TX,56,56,62,30.09,10,12,0,Texas
A-1343875,2,33.39661,-111.891205,Tempe,Maricopa,AZ,99,99,16,28.56,10,14,0,Arizona
A-3192748,2,37.508364,-122.334641,Belmont,San Mateo,CA,43,43,87,30.38,10,0,0,California
A-3397155,2,41.503446,-120.519849,Alturas,Modoc,CA,17,17,96,25.87,5,0,0,California
A-1216076,3,34.133469,-117.953789,Baldwin Park,Los Angeles,CA,67,67,79,29.81,10,0,0,California
A-1367582,2,35.21664,-111.582359,Flagstaff,Coconino,AZ,45,45,46,23.29,10,0,0,Arizona
A-538156,2,40.099827,-75.302483,Conshohocken,Montgomery,PA,35,31,82,29.7,10,5,0,Pennsylvania
A-3607192,2,35.29356,-80.74017,Charlotte,Mecklenburg,NC,73,73,33,29.26,10,7,0,North Carolina
A-988175,2,30.30246,-97.839767,Austin,Travis,TX,56,56,28,29.52,10,5,0,Texas
A-3075915,2,37.612449,-121.02803,Modesto,Stanislaus,CA,55,55,51,29.57,10,14,0,California
A-3804340,3,39.70373,-86.08934,Beech Grove,Marion,IN,65,65,45,29.11,10,10,0,Indiana
A-1323579,2,35.442669,-80.869484,Huntersville,Mecklenburg,NC,82,82,74,29.2,10,7,0,North Carolina
A-970332,2,40.162991,-83.088783,Powell,Delaware,OH,40,35,93,28.76,6,7,0.01,Ohio
A-755941,2,39.848579,-78.11499,Needmore,Fulton,PA,82,82,69,29.12,10,16,0,Pennsylvania
A-1349949,2,37.38258,-120.6045,Winton,Merced,CA,79,79,65,29.78,10,0,0,California
A-1434426,2,42.93856,-83.643311,Grand Blanc,Genesee,MI,60,60,80,28.92,10,5,0,Michigan
A-1197792,2,40.264172,-75.629013,Pottstown,Montgomery,PA,68,68,76,29.73,10,5,0,Pennsylvania
A-3137104,2,37.811774,-121.295811,Lathrop,San Joaquin,CA,65,65,37,29.99,6,8,0,California
A-1215486,3,35.99892,-86.796219,Brentwood,Williamson,TN,97,97,37,29.51,10,8,0,Tennessee
A-3369261,2,34.034495,-118.267158,Los Angeles,Los Angeles,CA,83,83,17,29.79,10,0,0,California
A-1046524,2,39.628288,-84.226059,Miamisburg,Montgomery,OH,53,53,74,29.18,10,8,0,Ohio
A-3855723,2,33.876359,-118.102612,Cerritos,Los Angeles,CA,80,80,47,29.72,10,3,0,California
A-1425888,2,32.99057,-79.646172,Awendaw,Charleston,SC,73,73,94,30.12,9,0,0,South Carolina
A-546464,2,34.509701,-119.822914,Santa Barbara,Santa Barbara,CA,65,65,36,30.18,10,8,0,California
A-1345570,2,37.170979,-120.274521,Le Grand,Merced,CA,54,54,90,29.81,10,0,0,California
A-530880,2,44.860573,-93.419685,Eden Prairie,Hennepin,MN,24,16,62,29.03,10,7,0,Minnesota
A-3151453,2,29.738441,-95.557544,Houston,Harris,TX,59,59,53,30.34,10,7,0,Texas
A-3808666,4,43.4781,-89.49327,Portage,Columbia,WI,34,34,99,28.97,10,0,0,Wisconsin
A-3730356,2,34.073061,-118.219156,Los Angeles,Los Angeles,CA,63,63,60,29.78,5,0,0,California
A-3531324,2,35.8931,-78.55939,Raleigh,Wake,NC,84,84,67,29.53,10,14,0,North Carolina
A-1420825,2,35.135529,-80.891891,Charlotte,Mecklenburg,NC,70,70,81,29.39,4,13,0,North Carolina
A-1465616,2,34.01091,-81.041687,Columbia,Richland,SC,63,63,75,29.79,10,3,0,South Carolina
A-3467489,1,35.91517,-78.6867,Raleigh,Wake,NC,56,56,97,29.36,6,5,0.18,North Carolina
A-1165603,2,34.53714,-82.689247,Anderson,Anderson,SC,98,98,20,29.15,10,7,0,South Carolina
A-3330766,2,37.9034,-122.06981,Walnut Creek,Contra Costa,CA,80,80,32,29.88,10,0,0,California
A-3440153,2,33.689371,-117.767804,Irvine,Orange,CA,50,50,50,30.02,10,0,0,California
A-2999548,2,29.828464,-95.3942,Houston,Harris,TX,63,63,87,29.88,10,14,0,Texas
A-866328,2,33.96085,-81.172241,West Columbia,Lexington,SC,73,73,22,29.79,10,3,0,South Carolina
A-3666659,3,30.34694,-91.14879,Baton Rouge,East Baton Rouge,LA,81,81,54,30,10,14,0,Louisiana
A-1005323,2,33.757931,-117.279778,Perris,Riverside,CA,59,59,100,28.53,10,0,0,California
A-3274432,2,33.925781,-118.211554,Lynwood,Los Angeles,CA,46,46,86,29.86,10,0,0.01,California
A-3487275,2,33.150058,-117.198304,San Marcos,San Diego,CA,63,63,75,29.64,10,0,0,California
A-760482,2,26.680553,-80.163506,West Palm Beach,Palm Beach,FL,79,79,90,29.96,10,5,0,Florida
A-1314397,2,33.537121,-112.269867,Glendale,Maricopa,AZ,102,102,27,28.62,7,26,0,Arizona
A-4228139,2,38.3503,-77.48024,Fredericksburg,Stafford,VA,75,75,86,29.95,10,0,0,Virginia
A-3445085,3,40.72978,-74.22338,Irvington,Essex,NJ,69,69,73,30.15,10,6,0,New Jersey
A-3062215,2,35.348261,-119.039634,Bakersfield,Kern,CA,61,61,52,29.26,9,0,0,California
A-1472244,2,34.842201,-82.434517,Greenville,Greenville,SC,62,62,34,28.92,10,9,0,South Carolina
A-3101260,2,43.02029,-123.301339,Myrtle Creek,Douglas,OR,41,41,76,29.5,10,3,0,Oregon
A-3346510,2,36.750277,-119.663471,Fresno,Fresno,CA,56,56,57,29.89,10,7,0,California
A-3758124,2,45.21073,-93.58418,Rogers,Hennepin,MN,24,12,88,28.61,1,13,0,Minnesota
A-1422133,2,40.483677,-111.899147,Draper,Salt Lake,UT,44,42,89,25.4,10,5,0.01,Utah
A-3260149,2,40.186439,-75.119844,Hatboro,Montgomery,PA,34,28,46,30.17,10,7,0,Pennsylvania
A-1010075,2,34.086975,-84.495033,Woodstock,Cherokee,GA,63,63,90,28.87,4,14,0,Georgia
A-1155207,2,30.420469,-91.151604,Baton Rouge,East Baton Rouge,LA,73,73,44,30.13,10,9,0,Louisiana
A-974916,2,26.614241,-81.650223,Lehigh Acres,Lee,FL,57,57,74,30.09,10,14,0,Florida
A-1033636,2,41.940632,-88.150429,Carol Stream,DuPage,IL,19,19,88,29.58,4,0,0,Illinois
A-395509,2,46.09446,-122.958397,Rainier,Columbia,OR,39.9,33.9,86,30.2,10,9.2,0,Oregon
A-1288157,2,40.700199,-75.155128,Phillipsburg,Warren,NJ,71,71,68,29.55,10,3,0,New Jersey
A-612833,2,32.97374,-80.247971,Summerville,Dorchester,SC,64,64,73,30.06,10,0,0,South Carolina
A-2974749,2,38.195663,-120.890791,Valley Springs,Calaveras,CA,45,45,87,27.53,6,0,0,California
A-552601,2,42.790901,-71.104752,Haverhill,Essex,MA,50,50,93,29.83,10,0,0,Massachusetts
A-3553743,2,45.44366,-122.7772,Portland,Washington,OR,63,63,52,29.77,10,12,0,Oregon
A-3105073,2,39.014135,-76.076277,Centreville,Queen Anne's,MD,61,61,96,30.16,1,0,0,Maryland
A-3670622,2,33.864222,-117.9921,Buena Park,Orange,CA,64,64,60,29.88,10,8,0,California
A-3407912,2,34.790994,-82.486595,Greenville,Anderson,SC,47,43,71,29.16,10,8,0,South Carolina
A-973422,2,30.29269,-97.759674,Austin,Travis,TX,50,50,36,29.74,10,10,0,Texas
A-1403527,3,39.786331,-105.077538,Arvada,Jefferson,CO,75,75,21,24.33,30,12,0,Colorado
A-369231,2,42.989155,-83.653442,Flint,Genesee,MI,36,28,67,30.09,10,11.5,0,Michigan
A-3443018,2,34.054256,-118.004167,La Puente,Los Angeles,CA,69,69,61,29.77,10,0,0,California
A-759610,2,30.191259,-97.73111,Austin,Travis,TX,87,87,53,29.42,10,6,0,Texas
A-1036657,3,41.484451,-81.691566,Cleveland,Cuyahoga,OH,47,43,71,29.44,10,9,0,Ohio
A-974955,2,28.545691,-81.379097,Orlando,Orange,FL,51,51,59,30.06,10,14,0,Florida
A-1475579,2,37.481731,-120.921608,Turlock,Stanislaus,CA,64,64,46,29.93,10,12,0,California
A-3041023,2,45.373932,-118.301113,La Grande,Union,OR,32,20,66,27.15,10,21,0,Oregon
A-548620,2,39.77578,-84.21756,Dayton,Montgomery,OH,32,19,82,28.88,10,23,0,Ohio
A-3098756,2,38.400593,-120.73198,Sutter Creek,Amador,CA,45,45,76,27.59,10,0,0,California
A-4212216,2,37.448485,-119.647841,Oakhurst,Madera,CA,79,79,54,29.68,10,9,0,California
A-3411740,2,34.031664,-118.426662,Los Angeles,Los Angeles,CA,56,56,90,29.9,10,0,0,California
A-3608013,2,42.90913,-85.58312,Grand Rapids,Kent,MI,40,32,77,29.11,10,15,0,Michigan
A-742315,2,30.266897,-97.780418,Austin,Travis,TX,93,93,49,29.08,10,5,0,Texas
A-3120950,2,29.689284,-95.564436,Houston,Harris,TX,67,67,31,30.07,10,9,0,Texas
A-714286,3,34.035095,-118.333626,Los Angeles,Los Angeles,CA,65,65,90,29.75,5,3,0,California
A-3809790,2,33.916412,-118.29172,Los Angeles,Los Angeles,CA,73,73,39,29.82,10,10,0,California
A-1762795,2,35.730034,-78.556152,Raleigh,Wake,NC,43,40.3,97,29.94,2,4.6,0.06,North Carolina
A-1002174,2,40.203178,-75.669037,Pottstown,Chester,PA,45,45,58,29.72,10,3,0,Pennsylvania
A-837936,2,38.026779,-121.956612,Pittsburg,Contra Costa,CA,47,45,83,29.84,10,5,0,California
A-3381947,2,34.030044,-117.706845,Chino,San Bernardino,CA,85,85,21,29.24,10,0,0,California
A-3660989,3,39.73333,-75.5238,Wilmington,New Castle,DE,64,64,50,29.95,10,9,0,Delaware
A-1245506,2,37.645611,-122.093262,Hayward,Alameda,CA,66,66,75,29.95,10,7,0,California
A-3639398,2,39.41853,-77.45083,Frederick,Frederick,MD,50,50,62,29.71,10,12,0,Maryland
A-3263826,2,37.714173,-121.711327,Livermore,Alameda,CA,65,65,32,29.62,10,6,0,California
