ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1423845,MapQuest,201,2,23-05-2019 22:00,23-05-2019 23:00,41.270012,-95.982872,,,0,Accident on Nicholas St at NE-64 Northwest Radial Hwy.,1168,NW Radial Hwy,L,Omaha,Douglas,NE,68132-1730,US,US/Central,KOMA,23-05-2019 21:56,60,60,80,28.97,1,SE,13,0.08,Heavy T-Storm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-642342,MapQuest,201,2,13-10-2020 09:00,13-10-2020 09:45,35.462189,-97.618767,,,0,Accident on 3rd St at Macarthur Blvd.,448,S MacArthur Blvd,L,Oklahoma City,Oklahoma,OK,73128-1009,US,US/Central,KOKC,13-10-2020 08:52,53,53,66,28.77,10,SSE,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1338295,MapQuest,201,3,05-06-2019 10:22,05-06-2019 11:24,36.838131,-76.158783,,,0.109999999,Exit ramp from I-264 Eastbound at Exit 16 to VA-190 Eastbound lane blocked due to accident.,,VA Beach Norfolk Expy E,R,Virginia Beach,Virginia Beach,VA,23462,US,US/Eastern,KORF,05-06-2019 09:59,78,78,68,30.03,9,SSW,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-391290,MapQuest,241,3,18-03-2017 10:29,18-03-2017 10:58,32.835236,-96.632195,,,0.01,#1 #2 and #3 lane blocked and heavy traffic due to accident on I-635 Northbound at Exit 9A Oates Dr.,2204,Oates Dr,L,Mesquite,Dallas,TX,75150-1206,US,US/Central,KHQZ,18-03-2017 10:50,68,,83,30.31,10,SSW,5.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3725049,Bing,,2,13-02-2020 15:21,13-02-2020 19:21,45.51564,-122.69931,45.51561,-122.6956,0.18,At I-405/Market St - Accident.,,Sunset Hwy E,R,Portland,Multnomah,OR,97201,US,US/Pacific,KPDX,13-02-2020 14:53,43,38,89,30.02,10,S,9,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1523405,MapQuest,201,2,14-03-2019 07:41,14-03-2019 08:10,30.461229,-91.166473,,,0,Accident on LA-67 Plank Rd at Plank Rd.,,Plank Rd,R,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,14-03-2019 07:53,73,,87,29.88,9,SSE,13.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3974423,Bing,,3,30-09-2018 02:54,30-09-2018 03:24,34.06392,-117.81483,34.0688,-117.84331,1.665,Between Kellogg Dr/Exit 41 and The Mall/E Via Verde St/Exit 40 - Accident.,,I-10 W,R,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,30-09-2018 06:47,59,,88,29.89,10,East,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-989599,MapQuest,201,2,31-12-2019 06:57,31-12-2019 08:12,38.683552,-90.328789,,,0,Accident on MO-D at Hanley Rd.,,N Hanley Rd,R,Saint Louis,St. Louis County,MO,63133,US,US/Central,KSTL,31-12-2019 06:51,35,24,61,29.24,10,W,18,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Day,Day,Day
A-1021902,MapQuest,201,2,16-12-2019 07:25,16-12-2019 09:41,43.030422,-77.964821,,,0,Accident on I-90 Westbound before Exit 47 I-490.,,I-490 W,R,Le Roy,Genesee,NY,14482,US,US/Eastern,KROC,16-12-2019 07:54,26,26,71,29.62,10,SW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2308617,MapQuest,201,2,11-02-2018 14:36,11-02-2018 15:05,35.778942,-78.615417,,,0,Accident on Fisher St at Cross St.,100,S Fisher St,R,Raleigh,Wake,NC,27610-2568,US,US/Eastern,KRDU,11-02-2018 14:51,72,,76,29.97,10,SW,23,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1960634,MapQuest,201,2,20-08-2018 09:08,20-08-2018 10:08,32.220791,-81.050179,,,0,Accident on SC-170 Freedom Pkwy at Handsome Oak Dr.,2101,Freedom Pkwy,L,Hardeeville,Jasper,SC,29927-7838,US,US/Eastern,KSAV,20-08-2018 08:53,79,,84,30.1,10,SW,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-803685,MapQuest,245,2,09-06-2020 06:54,09-06-2020 07:55,41.983528,-87.818359,,,0,Two lanes blocked due to accident on I-90 Kennedy Expy outbound near Exit 80 IL-72 Higgins Ave.,,I-90 W,R,Chicago,Cook,IL,60631,US,US/Central,KORD,09-06-2020 06:51,74,74,52,29.05,10,ESE,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-654711,MapQuest,241,3,21-10-2020 20:36,21-10-2020 21:35,33.736996,-84.230896,,,0,One lane blocked due to accident on I-285 Southbound before Exit 44 GA-260 Glenwood Rd.,,GA-407 S,R,Decatur,DeKalb,GA,30032,US,US/Eastern,KPDK,21-10-2020 20:53,69,69,84,29.13,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2089162,MapQuest,201,2,27-06-2018 07:25,27-06-2018 07:55,35.125603,-81.269737,,,0,Accident on Agony Acres Rd at SC-55.,2148,Highway 55 W,L,Clover,York,SC,29710-6477,US,US/Eastern,KAKH,27-06-2018 07:32,72,,93,30.08,2,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1494174,MapQuest,201,2,26-04-2019 07:42,26-04-2019 08:42,34.984951,-81.844727,,,0,Accident on Cherry Hill Rd between Wilson Rd and Meadowbrook Rd.,103,Clover Cir,R,Spartanburg,Spartanburg,SC,29307,US,US/Eastern,KSPA,26-04-2019 07:35,61,61,82,28.87,10,SW,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1010754,MapQuest,201,2,10-12-2019 16:46,10-12-2019 18:55,30.699249,-91.069946,,,0,Accident on Port Hudson Pride Rd at Lemon Rd.,10306,Port Hudson Pride Rd,L,Zachary,East Baton Rouge,LA,70791-6526,US,US/Central,KBTR,10-12-2019 16:53,49,43,86,30.09,10,NNE,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3317922,Bing,,2,26-11-2020 20:06,26-11-2020 21:44,36.225925,-119.312885,36.240405,-119.312945,1,Incident on CA-63 near E CARTMILL AVE Drive with caution.,,N Mooney Blvd,R,Tulare,Tulare,CA,93274,US,US/Pacific,KVIS,26-11-2020 19:56,40,40,83,29.89,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-3500353,Bing,,2,18-05-2020 14:56,18-05-2020 15:56,40.63457,-111.82101,40.63457,-111.82101,0,At UT-152/2000/Exit 8 - Accident. Lane closed.,,I-215 W,R,Salt Lake City,Salt Lake,UT,84121,US,US/Mountain,KU42,18-05-2020 14:54,87,87,11,25.46,10,S,29,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2293934,MapQuest,241,3,05-02-2018 17:10,05-02-2018 17:40,39.23513,-76.710106,,,0,Lane blocked and right hand shoulder blocked due to accident on I-95 Northbound at Exits 47A-B 47B-A I-195 Metropolitan Blvd.,,I-95 N,R,Halethorpe,Baltimore County,MD,21227,US,US/Eastern,KBWI,05-02-2018 16:54,32,24.2,44,30.25,10,West,9.2,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-339289,MapQuest,201,2,06-03-2017 18:48,06-03-2017 19:17,38.660866,-121.346825,,,0.01,Accident on Madison Ave at Auburn Blvd.,,Madison Ave,R,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,06-03-2017 18:55,48.2,,76,30.31,10,South,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-1577831,MapQuest,201,2,08-02-2019 22:41,08-02-2019 23:10,29.867266,-95.56385,,,0,2 center lane blocked due to accident on TX-8-BELTWAY Sam Houston Pkwy Northbound at Little York Rd.,,W Little York Rd,R,Houston,Harris,TX,77041,US,US/Central,KDWH,08-02-2019 22:53,37,29.8,73,30.56,10,NNE,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1093744,MapQuest,201,2,31-10-2019 16:16,31-10-2019 17:20,34.727661,-82.385551,,,0,Accident on Antioch Church Rd at Augusta Arbor Way.,1620,Antioch Church Rd,R,Greenville,Greenville,SC,29605,US,US/Eastern,KGYH,31-10-2019 15:47,68,68,100,28.8,4,W,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3814932,Bing,,2,22-10-2019 16:49,22-10-2019 17:43,33.99627,-117.36411,33.99627,-117.36411,0,At Main St - Accident.,,CA-60 W,R,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,22-10-2019 16:53,94,94,9,29.09,10,WNW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-264035,MapQuest,201,2,13-12-2016 08:10,13-12-2016 08:39,32.895561,-96.971924,,,0.01,Accident on PGBT Northbound at TX-114.,,President George Bush Tpke N,R,Irving,Dallas,TX,75039,US,US/Central,KDAL,13-12-2016 08:02,48.9,,97,30,0.1,NE,5.8,,Fog,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1024,MapQuest,201,3,23-06-2016 12:10,23-06-2016 12:40,37.783794,-122.178375,,,0,Accident on I-580 Eastbound at Seminary Avenue.,,I-580 W,R,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,23-06-2016 11:53,68,,50,30.09,10,West,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3474435,Bing,,2,05-05-2020 17:11,05-05-2020 17:46,29.54616,-98.4371,29.54616,-98.4371,0,At Nacogdoches Rd - Accident.,,Wurzbach Pkwy,R,San Antonio,Bexar,TX,78247,US,US/Central,KSAT,05-05-2020 16:51,85,85,49,29.1,10,NNE,16,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1959613,MapQuest,246,3,19-08-2018 05:48,19-08-2018 06:17,33.982372,-118.280556,,,0,Three lanes blocked due to accident on I-110 Northbound at Exit 18A Gage Ave.,,Harbor Fwy N,R,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,19-08-2018 05:53,71.1,,84,29.95,6,Calm,,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1794657,MapQuest,241,3,01-10-2018 06:21,01-10-2018 06:50,47.162689,-122.480339,,,0,Left lane blocked left hand shoulder blocked and right hand shoulder blocked due to two accidents on I-5 Southbound at WA-512.,,I-5 S,R,Lakewood,Pierce,WA,98499,US,US/Pacific,KTCM,01-10-2018 05:58,60.1,,84,29.79,10,South,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3079855,Bing,,2,31:00.0,44:30.0,25.927407,-80.215583,25.928018,-80.200333,0.949,Slow traffic on FL-826 from 12th Ave (FL-826) to FL-915/6th Ave (FL-826) due to accident.,,Palmetto Expy N,R,Miami,Miami-Dade,FL,33169,US,US/Eastern,KHWO,08-10-2020 06:53,79,79,90,29.99,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3419001,Bing,,2,04-11-2020 02:10,04-11-2020 05:39,37.641102,-122.406009,37.638042,-122.404909,0.22,NB 101 JNO 380. TC ON FWY THOUGH[Shared],,Bayshore Fwy S,R,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,04-11-2020 01:56,55,55,89,30.15,10,W,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2683464,MapQuest,244,3,16-08-2017 15:42,16-08-2017 16:26,42.602932,-71.353935,,,0.800000012,Shoulder blocked due to accident on I-495 Southbound between Exit 34 MA-110 Chelmsford St and Exit 33 MA-4 North Rd.,59,North Rd,R,Chelmsford,Middlesex,MA,01824-2725,US,US/Eastern,KBED,16-08-2017 15:56,81,,42,29.94,10,WNW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3228070,Bing,,2,22-09-2020 00:54,22-09-2020 02:10,41.657634,-87.729445,41.631444,-87.696545,2.482,Incident on I-294 SB near 131ST ST Left lane blocked.,,I-294 S,R,Alsip,Cook,IL,60803,US,US/Central,KMDW,22-09-2020 00:53,61,61,50,29.57,10,S,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1666734,MapQuest,241,3,27-01-2019 09:27,27-01-2019 09:57,37.825535,-122.306229,,,0,#4 lane blocked due to accident on I-80 Eastbound at Exit 8A I-580.,,I-80 W,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,27-01-2019 09:53,54,,83,30.24,10,South,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1292961,MapQuest,241,2,26-07-2019 14:19,26-07-2019 14:49,35.82896,-80.249977,,,0,Lane blocked due to accident on NC-8 5th St at State St.,200,W 5th St,R,Lexington,Davidson,NC,27292-2650,US,US/Eastern,KEXX,26-07-2019 14:15,82,82,49,29.49,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4200989,Bing,,2,17-06-2019 07:54,17-06-2019 08:24,28.53686,-81.55706,28.53953,-81.55664,0.186,Ramp to Florida's Tpke - Accident. Left lane blocked.,,FL-429 N,R,Winter Garden,Orange,FL,34787,US,US/Eastern,KORL,17-06-2019 07:53,76,76,91,29.94,10,E,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2049410,MapQuest,201,2,06-06-2018 14:37,06-06-2018 15:22,33.46542,-81.995697,,,0,Accident on Wrightsboro Rd at Emmett St.,1398,Emmett St,L,Augusta,Richmond,GA,30904-5727,US,US/Eastern,KDNL,06-06-2018 14:53,91,,30,29.85,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2064647,MapQuest,201,3,14-06-2018 07:56,14-06-2018 08:26,39.399525,-77.440643,,,0,Accident on I-70 Westbound at US-15.,,Catoctin Mountain Hwy S,R,Frederick,Frederick,MD,21703,US,US/Eastern,KFDK,14-06-2018 07:48,73.4,,47,29.98,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2641348,MapQuest,201,2,27-09-2017 15:19,27-09-2017 15:49,36.141407,-86.666466,,,0,Accident on TN-255 Donelson Pike both ways at I-40.,,Donelson Pike,R,Nashville,Davidson,TN,37214,US,US/Central,KBNA,27-09-2017 14:53,91,,34,29.96,10,NNE,8.1,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-730441,MapQuest,201,2,17-08-2020 08:38,17-08-2020 09:07,29.2138,-82.528526,,,0,Accident on Fairview Ave at Buena Vista Rd.,2699,NW Buena Vista Rd,R,Dunnellon,Marion,FL,34431-1214,US,US/Eastern,KOCF,17-08-2020 08:51,82,82,85,29.89,10,S,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1309363,MapQuest,201,2,05-08-2019 09:19,05-08-2019 10:18,30.272335,-91.992615,,,0,Accident on Louisiana Ave at Pont Des Mouton Rd. No recent updates.,,E Pont des Mouton Rd,R,Lafayette,Lafayette,LA,70507,US,US/Central,KLFT,05-08-2019 08:53,81,81,85,29.95,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-461480,MapQuest,201,2,17-06-2017 07:57,17-06-2017 08:40,34.036968,-118.171349,,,0,Accident on 1st St at Humphreys Ave.,4274,E 1st St,R,Los Angeles,Los Angeles,CA,90063-1412,US,US/Pacific,KCQT,17-06-2017 07:47,66.9,,79,29.88,6,Calm,,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-303761,MapQuest,201,2,12-07-2016 13:28,12-07-2016 13:58,30.375156,-97.734428,,,0,Accident on Shoal Creek Blvd at Mossrock Dr.,8898,Shoal Creek Blvd,L,Austin,Travis,TX,78757-6818,US,US/Central,KATT,12-07-2016 13:51,93.9,,47,29.93,10,South,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-192648,MapQuest,201,2,30-06-2016 09:10,30-06-2016 09:40,42.966629,-85.67878,,,0,Accident on Pearl St at Scribner Ave.,,Pearl St NW,R,Grand Rapids,Kent,MI,49504,US,US/Eastern,KGRR,30-06-2016 08:53,66.9,,51,30.06,10,SSW,4.6,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2789477,Bing,,3,01-08-2016 20:40,02-08-2016 02:40,25.92528,-80.2887,25.92487,-80.29894,0.637,At SR-823/57th Ave/Red Rd - Accident.,,Palmetto Expy S,R,Opa Locka,Miami-Dade,FL,33055,US,US/Eastern,KOPF,01-08-2016 20:53,82,,76,30.08,10,East,4.6,0.04,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2681896,MapQuest,201,2,15-08-2017 08:20,15-08-2017 09:20,34.193909,-80.687607,,,0,Accident on US-601 at Whiting Way.,,Whiting Way,R,Lugoff,Kershaw,SC,29078,US,US/Eastern,KCDN,15-08-2017 08:15,75.2,,100,29.93,5,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-534165,MapQuest,201,2,14-12-2020 07:04,14-12-2020 08:18,33.650208,-78.981125,,,0,Right lane blocked due to accident on SC-544 Dick Pond Rd Eastbound at US-17.,,Dick Pond Rd,R,Myrtle Beach,Horry,SC,29575,US,US/Eastern,KMYR,14-12-2020 07:07,63,63,100,29.82,1,S,10,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-648909,MapQuest,241,2,17-10-2020 15:32,17-10-2020 17:15,40.699863,-73.506378,,,0,Lane blocked due to accident on Southern Pkwy Eastbound at Wantagh Ave.,,Southern State Pkwy W,R,Wantagh,Nassau,NY,11793,US,US/Eastern,KFRG,17-10-2020 15:53,61,61,30,30.2,10,NW,10,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3746553,Bing,,2,04-01-2020 16:03,04-01-2020 17:15,33.876456,-118.100626,33.876456,-118.100626,0,At I-605 - Accident.,,Artesia Fwy W,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,04-01-2020 15:53,68,68,55,30.15,9,SSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3213893,Bing,,2,02-11-2020 21:32,03-11-2020 02:05,34.121188,-117.887036,34.135898,-117.956411,4.096,Stationary traffic on I-210 W - Foothill Fwy W from Citrus Ave exit [41] to Mount Olive Dr exit [36A] due to accident.,,Foothill Fwy W,R,Azusa,Los Angeles,CA,91702,US,US/Pacific,KEMT,02-11-2020 21:53,63,63,81,29.94,8,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1599412,MapQuest,201,2,19-02-2019 15:23,19-02-2019 15:53,33.841961,-118.299217,,,0,Accident on Torrance Blvd at Normandie Ave.,1300,Torrance Blvd,L,Torrance,Los Angeles,CA,90501-2300,US,US/Pacific,KTOA,19-02-2019 14:54,57.2,,36,30.09,10,SSW,11.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2908308,Bing,,2,03-05-2017 05:50,03-05-2017 11:50,40.72875,-73.90911,40.73221,-73.91926,0.583,Between Maurice Ave and I-278 - Accident.,,Long Island Expy W,R,Maspeth,Queens,NY,11378,US,US/Eastern,KLGA,03-05-2017 05:51,62.1,,39,29.81,10,West,12.7,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-567894,MapQuest,201,3,16-11-2020 06:21,16-11-2020 07:36,39.495953,-77.568153,,,0,Right hand shoulder blocked due to accident on I-70 Eastbound at Exit 42 MD-17.,,Myersville Rd,R,Myersville,Frederick,MD,21773,US,US/Eastern,KRSP,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2611436,MapQuest,201,2,14-09-2017 16:01,14-09-2017 16:31,25.92868,-80.134689,,,0,Accident on 163rd St at 35th Ave.,3498,NE 163rd St,R,North Miami Beach,Miami-Dade,FL,33160-4460,US,US/Eastern,KHWO,14-09-2017 15:53,106,,37,29.94,10,East,11.5,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2133705,MapQuest,201,2,17-05-2018 10:38,17-05-2018 11:23,35.344723,-85.183441,,,0,Right lane blocked due to accident on TN-111 Southbound at Jones Gap Rd.,,Jones Gap Rd,R,Soddy Daisy,Hamilton,TN,37379,US,US/Eastern,KCHA,17-05-2018 10:53,73.9,,73,29.91,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-260675,MapQuest,202,2,28-07-2016 18:37,28-07-2016 20:07,39.09951,-77.042503,,,0,Serious accident on MD-200 Inter County Connector Eastbound at Exit 10 MD-182 Layhill Rd.,,Layhill Rd,R,Silver Spring,Montgomery,MD,20906,US,US/Eastern,KGAI,28-07-2016 18:35,73.4,,88,29.89,10,Calm,,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2794348,Bing,,2,17-08-2016 11:06,17-08-2016 17:06,40.20321,-74.587064,40.20035,-74.591223,0.295,At I-195/Exit 7 - Accident.,,New Jersey Tpke S,R,Trenton,Mercer,NJ,8691,US,US/Eastern,KTTN,17-08-2016 11:06,82,,58,30.06,10,WNW,11.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
