ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-3415921,2,27.777182,-82.705901,Saint Petersburg,Pinellas,FL,70,70,81,30.06,10,16,0
A-1700239,2,29.7379,-95.47683,Houston,Harris,TX,69.8,,78,29.79,10,9.2,
A-2807670,2,28.52424,-81.32485,Orlando,Orange,FL,96.1,,44,30.06,10,,
A-1549275,2,34.031521,-118.052361,South El Monte,Los Angeles,CA,53.6,,88,30.18,10,,
A-1237719,3,33.175308,-87.406013,Cottondale,Tuscaloosa,AL,73,73,94,29.75,2,6,0.19
A-202999,2,41.302113,-74.145203,Harriman,Orange,NY,37.4,29.8,100,30.19,2,11.5,
A-1727319,2,34.023804,-117.752563,Pomona,Los Angeles,CA,53.6,,67,29.87,10,6.9,
A-3313888,2,33.871482,-117.685514,Anaheim,Orange,CA,56,56,80,29.49,10,0,0
A-1827887,2,37.593498,-77.526573,Richmond,Henrico,VA,69.1,,35,30.06,10,10.4,
A-1815271,3,38.934654,-94.689514,Overland Park,Johnson,KS,52,,71,29.86,10,9.2,
A-825342,2,26.12837,-80.202225,Fort Lauderdale,Broward,FL,72,72,66,30.3,10,10,0
A-623996,3,28.010769,-82.453926,Tampa,Hillsborough,FL,65,65,65,30,10,10,0
A-774281,2,39.418427,-76.633957,Towson,Baltimore County,MD,66,,78,30.02,,,0
A-357112,3,26.612734,-81.803375,Fort Myers,Lee,FL,68,,78,30.09,10,8.1,
A-1499282,3,33.760437,-117.863075,Santa Ana,Orange,CA,66,66,60,29.78,10,9,0
A-2187837,3,30.335304,-81.669502,Jacksonville,Duval,FL,79,,48,30.14,10,9.2,
A-193179,3,42.244923,-85.56028,Portage,Kalamazoo,MI,86,,55,29.95,10,12.7,
A-3742276,2,37.714728,-121.710007,Livermore,Alameda,CA,62,62,52,29.64,10,6,0
A-1956865,2,41.98875,-88.146088,Hanover Park,Cook,IL,77,,79,29.97,7,4.6,
A-297973,3,29.4387,-98.477654,San Antonio,Bexar,TX,86,,65,29.96,10,8.1,
A-3799270,2,33.774522,-118.074915,Seal Beach,Orange,CA,69,69,44,29.89,10,0,0
A-14915,3,37.363522,-122.122223,Los Altos,Santa Clara,CA,60.1,,69,30.11,10,,
A-1157140,3,33.811626,-118.16198,Long Beach,Los Angeles,CA,48,46,83,30.12,10,5,0
A-2717036,2,40.2777,-85.67459,Alexandria,Madison,IN,32,20.8,100,29.36,2,17.3,
A-982575,2,43.180931,-77.639488,Rochester,Monroe,NY,46,46,56,29.41,10,0,0
A-2686456,2,43.101933,-75.226189,Utica,Oneida,NY,77,,37,30.04,10,9.2,
A-3154788,2,42.436035,-85.065078,Bellevue,Eaton,MI,25,25,82,29.45,10,0,0
A-1369580,2,30.34374,-97.696838,Austin,Travis,TX,94,94,52,29.13,10,12,0
A-1296846,2,27.996115,-82.393387,Tampa,Hillsborough,FL,77,77,83,29.99,5,3,0
A-1375730,2,29.729034,-95.525131,Houston,Harris,TX,73,73,87,29.96,10,16,0.02
A-1520262,2,35.170963,-80.841171,Charlotte,Mecklenburg,NC,52,,49,30.34,10,3.5,
A-2568684,2,34.709698,-82.499489,Piedmont,Anderson,SC,53.6,,58,29.89,10,4.6,
A-2074871,2,29.750101,-95.283501,Houston,Harris,TX,81,,88,29.92,10,13.8,0.01
A-2634077,3,38.422119,-77.422462,Stafford,Stafford,VA,87.1,,48,30.07,10,6.9,
A-540022,2,39.875771,-84.38192,Brookville,Montgomery,OH,41,38,82,28.87,10,5,0
A-2770754,2,35.106764,-80.980697,Charlotte,Mecklenburg,NC,63,,81,30.21,10,3.5,
A-1651979,2,32.41283,-80.648247,Beaufort,Beaufort,SC,44.6,37.8,61,30.03,7,15,
A-3883786,2,35.814919,-78.605377,Raleigh,Wake,NC,86,86,44,29.59,10,5,0
A-427828,3,40.425056,-80.121712,Carnegie,Allegheny,PA,57.9,,39,30.15,10,4.6,
A-1741590,2,37.176502,-113.293755,Hurricane,Washington,UT,41,38,55,30.01,10,4.6,
A-1221836,2,29.749905,-95.486038,Houston,Harris,TX,77,77,90,29.86,5,12,0.02
A-509795,2,29.609943,-95.273682,Houston,Harris,TX,87.1,,72,30.15,10,5.8,
A-1096956,2,35.518139,-97.494324,Oklahoma City,Oklahoma,OK,32,22,63,28.86,10,13,0
A-1741587,3,29.735691,-95.34742,Houston,Harris,TX,77,,94,29.89,4,,
A-3896427,2,37.43005,-122.10339,Palo Alto,Santa Clara,CA,60.8,,68,29.92,10,9.2,
A-3326028,2,38.6419,-121.150019,Folsom,Sacramento,CA,37,33,100,30.18,10,6,
A-3892388,2,43.14491,-87.9153,Milwaukee,Milwaukee,WI,39.2,32.5,49,30.36,10,10.4,
A-2705452,2,28.542555,-81.413788,Orlando,Orange,FL,81,,88,29.91,10,8.1,
A-2786004,2,29.96642,-90.07137,New Orleans,Orleans,LA,84,84,55,30.12,10,12,0
A-3410110,2,33.711067,-84.212711,Decatur,DeKalb,GA,55,55,83,29.06,7,3,0
A-285640,2,30.204248,-97.809868,Austin,Travis,TX,91.9,,52,29.95,10,9.2,
A-1274305,3,45.766666,-92.989853,Pine City,Pine,MN,72,72,83,28.91,10,0,0
A-2456310,2,33.377754,-112.073257,Phoenix,Maricopa,AZ,72,,13,30.05,10,,
A-1770134,2,35.724987,-78.648369,Raleigh,Wake,NC,59,,67,30.12,10,3.5,
A-1099642,2,40.689152,-73.867622,Woodhaven,Queens,NY,35,35,89,30.35,10,0,0
A-1981739,2,37.561996,-77.482887,Richmond,Richmond City,VA,82.9,,74,30.08,10,5.8,
A-701681,2,42.972275,-83.794342,Swartz Creek,Genesee,MI,71,71,68,29.36,10,6,0
A-3026077,2,34.047714,-118.167625,Monterey Park,Los Angeles,CA,56,56,36,29.89,10,0,0
A-2276578,3,40.177425,-74.51107,Allentown,Monmouth,NJ,27.3,,89,30.56,10,,
A-3672527,2,34.075077,-118.274297,Los Angeles,Los Angeles,CA,74,74,14,29.62,10,6,0
A-4228275,2,27.41281,-80.402213,Fort Pierce,St. Lucie,FL,85,85,69,30,10,13,0
A-601646,2,25.733299,-80.327492,Miami,Miami-Dade,FL,85,85,77,29.98,10,14,0
A-2950430,2,25.88984,-80.32374,Hialeah,Miami-Dade,FL,86,,77,30,10,3.5,
A-4207733,2,43.8526,-123.0203,Cottage Grove,Lane,OR,66,66,60,29.64,10,8,0
A-447653,2,41.702633,-73.936043,Poughkeepsie,Dutchess,NY,55,,67,30.14,10,4.6,
A-3488550,3,33.04081,-96.82976,Plano,Collin,TX,66,66,88,29.28,10,15,0
A-3558079,1,28.45133,-81.31963,Orlando,Orange,FL,77,77,71,29.98,10,6,0
A-4096210,2,36.06445,-80.26389,Winston Salem,Forsyth,NC,26.1,15,84,30.26,0.5,12.7,0
A-3687750,2,34.03899,-118.43995,Los Angeles,Los Angeles,CA,55,55,62,29.87,7,0,0
A-2136612,2,28.633877,-81.45253,Orlando,Orange,FL,79,,74,29.98,2.5,5.8,0.28
A-1168867,2,29.780239,-95.326561,Houston,Harris,TX,77,77,79,30,10,3,0
A-1473414,2,37.372505,-121.927208,San Jose,Santa Clara,CA,54,54,77,29.84,10,3,0.01
A-2436742,3,33.003216,-111.752884,Maricopa,Pinal,AZ,,,,,,,
A-2455506,2,34.170315,-79.700394,Florence,Florence,SC,42.1,37.7,92,30.4,10,6.9,
A-504756,3,41.118748,-74.159744,Suffern,Rockland,NY,73.9,,82,29.85,5,8.1,0
A-2949747,3,39.02194,-76.47461,Annapolis,Anne Arundel,MD,72,,91,30.18,10,4.6,
A-1705632,2,30.215513,-97.73494,Austin,Travis,TX,70,,29,30.18,10,3.5,
A-2255982,3,30.422909,-91.139572,Baton Rouge,East Baton Rouge,LA,79,,66,29.93,10,12.7,
A-3708836,2,34.028438,-118.24681,Los Angeles,Los Angeles,CA,78,78,19,30.02,10,0,0
A-4115683,2,34.14811,-118.03469,Arcadia,Los Angeles,CA,75.2,,15,30.1,10,3.5,
A-2720948,3,37.58686,-122.335389,Burlingame,San Mateo,CA,60.1,,72,29.94,10,17.3,
A-799159,3,33.478939,-112.289909,Avondale,Maricopa,AZ,96,96,12,28.62,10,3,0
A-2236622,2,34.923412,-120.374001,Santa Maria,Santa Barbara,CA,52,,57,30.09,10,3.5,
A-3169598,2,25.656129,-80.41742,Miami,Miami-Dade,FL,84,84,82,29.71,10,22,0
A-1701453,2,25.731991,-80.37571,Miami,Miami-Dade,FL,75.9,,85,30.09,10,9.2,
A-301158,2,30.235416,-97.824829,Austin,Travis,TX,88,,61,29.95,10,10.4,
A-1296315,2,39.933815,-75.082054,Merchantville,Camden,NJ,91,91,42,29.84,10,10,0
A-2774270,2,25.97948,-80.16585,Hallandale,Broward,FL,69.1,,93,29.96,10,4.6,0.01
A-3940371,2,40.74509,-111.72865,Salt Lake City,Salt Lake,UT,27,,89,30.17,7,,
A-2355183,3,40.734882,-74.123688,Newark,Essex,NJ,19.9,11.1,60,30.26,10,6.9,
A-1440276,2,41.212509,-96.043068,Omaha,Douglas,NE,53,53,71,28.91,10,3,0
A-2901334,3,42.15378,-88.0387,Palatine,Cook,IL,44.1,37.4,65,29.94,10,13.8,
A-2266292,2,34.215446,-81.482437,Prosperity,Newberry,SC,32,26.4,87,30.19,10,5.8,
A-1206580,2,40.875332,-73.978142,Englewood,Bergen,NJ,78,78,62,30.25,10,12,0
A-4125262,2,30.31156,-97.70923,Austin,Travis,TX,64.9,,29,30.24,10,10.4,
A-615575,3,39.795517,-86.165321,Indianapolis,Marion,IN,77,77,37,29.09,10,5,0
A-2744462,2,30.13123,-95.44427,Spring,Montgomery,TX,77,,90,29.92,10,3.5,
A-2286636,2,32.719196,-117.099564,San Diego,San Diego,CA,55,,47,30,10,,
A-3621339,1,39.1083,-84.51477,Cincinnati,Hamilton,OH,60,60,78,29.47,10,5,0
A-947689,2,35.214645,-80.806259,Charlotte,Mecklenburg,NC,55,55,67,29.33,10,10,0
A-2535744,3,33.730755,-117.986786,Westminster,Orange,CA,65.8,,84,29.77,7,5.8,
A-951734,3,37.70023,-121.805603,Livermore,Alameda,CA,56,56,67,29.66,8,6,0
A-526882,2,27.438524,-82.451332,Bradenton,Manatee,FL,46,41,79,30.24,10,9,0
A-901814,2,36.842472,-76.116196,Virginia Beach,Virginia Beach,VA,36,26,48,30.56,10,18,0
A-296475,2,29.519131,-98.449089,San Antonio,Bexar,TX,77,,88,30.08,10,9.2,
A-3058574,2,25.702151,-80.336387,Miami,Miami-Dade,FL,74,74,55,30.16,10,14,0
A-2544748,3,41.136505,-73.291199,Southport,Fairfield,CT,62.1,,48,30.38,10,12.7,
A-2287810,3,34.877495,-82.212334,Greer,Spartanburg,SC,55,,57,30.06,10,11.5,
A-1194494,2,32.781723,-96.785912,Dallas,Dallas,TX,80,80,71,29.5,10,5,0
A-3649023,2,40.02023,-111.76247,Payson,Utah,UT,58,58,46,25.4,10,7,0
A-1590660,3,36.853649,-120.776482,Firebaugh,Fresno,CA,59,,58,29.75,10,10.4,
A-3942897,2,35.23263,-80.8092,Charlotte,Mecklenburg,NC,37.9,35.5,53,30.16,10,3.5,
A-3828297,2,37.691012,-122.071062,Castro Valley,Alameda,CA,44,41,42,30.11,,6,0
A-1400547,2,40.537998,-76.960808,Millersburg,Dauphin,PA,63,63,45,29.6,10,6,0
A-268016,3,29.744165,-95.361115,Houston,Harris,TX,75.2,,25,29.93,9,5.8,
A-3207562,2,37.427766,-79.938363,Troutville,Botetourt,VA,76,76,58,28.31,10,7,0
A-1332524,2,38.231289,-122.584328,Petaluma,Sonoma,CA,61,61,88,29.76,7,3,0
A-3265810,2,34.100369,-79.546432,Florence,Florence,SC,54,54,90,29.89,10,0,0
A-2332347,2,34.020206,-86.090729,Attalla,Etowah,AL,81,,54,30.35,10,10.4,
A-3762581,2,34.072422,-117.926685,West Covina,Los Angeles,CA,56,56,87,29.86,4,7,0.1
A-4202570,2,38.71217,-90.44787,Maryland Heights,St. Louis County,MO,73,73,66,29.18,10,12,0
A-3451436,2,37.69947,-121.071048,Salida,Stanislaus,CA,69,69,49,29.73,10,0,0
A-3849890,2,34.135921,-117.399917,Rialto,San Bernardino,CA,64,64,45,28.69,10,0,0
A-148137,3,34.010075,-84.567451,Kennesaw,Cobb,GA,59,,,30.09,10,,
A-2035240,2,35.027489,-80.851089,Charlotte,Mecklenburg,NC,75,,84,30.06,10,,
A-1927948,3,41.031487,-77.519005,Mill Hall,Clinton,PA,66.2,,94,30.11,1,3.5,
A-3583794,2,41.44248,-81.78526,Cleveland,Cuyahoga,OH,44,40,93,29.26,2,8,0.17
A-942385,2,33.788071,-117.831001,Orange,Orange,CA,56,56,84,29.73,7,9,0.02
A-2219814,3,39.682983,-104.940865,Denver,Denver,CO,73.9,,17,29.79,10,6.9,
A-2209733,2,30.248291,-81.593697,Jacksonville,Duval,FL,70,,65,29.94,10,9.2,
A-1145985,2,40.921745,-73.813171,Mount Vernon,Westchester,NY,45,40,60,29.79,10,9,0
A-1523252,2,29.43441,-98.487968,San Antonio,Bexar,TX,75,,22,29.94,10,15,
A-175966,2,42.477234,-88.102722,Antioch,Lake,IL,79,,54,30.18,10,16.1,
A-2872621,3,33.044001,-97.007446,Lewisville,Denton,TX,75.9,,67,30.06,10,23,
A-1164674,2,40.787659,-73.726059,Great Neck,Nassau,NY,57,57,81,30.12,8,15,0.01
A-3154461,2,35.043308,-82.534911,Cleveland,Greenville,SC,21,15,63,28.97,10,5,0
A-3117940,2,32.772806,-117.128924,San Diego,San Diego,CA,56,56,80,29.61,10,0,0
A-2846177,3,34.66434,-118.76092,Lebec,Los Angeles,CA,59,,42,29.91,10,31.1,
A-3838267,2,33.759833,-117.83117,Santa Ana,Orange,CA,64,64,72,30.04,3,3,0
A-3878004,3,41.97658,-87.86951,Des Plaines,Cook,IL,84,84,65,29.3,9,9,0
A-4047968,2,32.77351,-117.16118,San Diego,San Diego,CA,64.9,,54,29.91,10,9.2,
A-540909,2,29.59404,-95.463783,Houston,Fort Bend,TX,40,40,95,30.15,7,0,0
A-2382395,2,27.783464,-82.646706,Saint Petersburg,Pinellas,FL,75.9,,67,30.06,10,12.7,
A-1969415,2,34.04797,-118.266563,Los Angeles,Los Angeles,CA,80.1,,60,30.01,5,,
A-3503836,2,42.59507,-83.03,Sterling Heights,Macomb,MI,65,65,42,29.59,10,9,0
A-1469654,2,34.157711,-118.379654,North Hollywood,Los Angeles,CA,71,71,24,28.98,10,6,0
A-614525,2,44.858959,-93.351227,Minneapolis,Hennepin,MN,72,72,64,28.98,9,7,0
A-3575192,2,32.7131,-117.140285,San Diego,San Diego,CA,63,63,97,30.02,10,0,0
A-3636209,2,37.250762,-121.906116,San Jose,Santa Clara,CA,57,57,82,29.91,10,6,
A-624462,2,30.328831,-97.715828,Austin,Travis,TX,65,65,42,29.41,10,3,0
A-67897,3,34.072418,-118.072922,El Monte,Los Angeles,CA,59,,88,30.09,10,,
A-3413957,2,36.131276,-86.897344,Nashville,Davidson,TN,58,58,77,29.37,3,15,0
A-533773,4,36.758766,-76.344757,Chesapeake,Chesapeake,VA,55,55,93,29.82,3,3,0.02
A-3723003,2,40.85461,-73.96988,Fort Lee,Bergen,NJ,38,31,51,30.14,10,10,0
A-2921949,3,40.75292,-74.19441,Newark,Essex,NJ,70,,59,29.86,10,8.1,
A-916106,2,38.307892,-104.663437,Pueblo,Pueblo,CO,57,57,25,25.23,10,6,0
A-2191411,2,35.75938,-78.550362,Raleigh,Wake,NC,48.9,,83,29.65,10,20.7,
A-200056,2,40.883121,-72.942169,Middle Island,Suffolk,NY,48.9,,97,30.13,7,10.4,
A-3763071,2,34.063788,-117.286662,San Bernardino,San Bernardino,CA,55,55,82,28.74,3,8,0
A-649496,2,41.83123,-77.285217,Middlebury Center,Tioga,PA,33,33,92,29.34,10,0,0
A-136172,2,27.492176,-82.478989,Bradenton,Manatee,FL,87.1,,61,30.03,10,9.2,0
A-3150253,2,33.974737,-118.240943,Los Angeles,Los Angeles,CA,68,68,17,29.92,10,3,0
A-4095642,4,26.08399,-80.21495,Davie,Broward,FL,69.1,,63,30.3,10,13.8,
A-346307,3,33.790291,-118.282089,Wilmington,Los Angeles,CA,60.8,,48,30.1,10,11.5,
A-3282611,2,30.333389,-97.68741,Austin,Travis,TX,67,67,51,29.27,10,0,0
A-3836213,2,45.63374,-117.26831,Enterprise,Wallowa,OR,55,55,37,27.43,10,15,0
A-2770178,4,41.067254,-81.5742,Akron,Summit,OH,71.1,,57,30.06,10,9.2,
A-3347292,2,28.289128,-82.712061,Port Richey,Pasco,FL,40,40,86,30.27,10,0,0
A-201224,2,40.782818,-73.943871,New York,New York,NY,46,40.6,86,29.69,6,11.5,
A-3473757,2,37.54573,-77.4348,Richmond,Richmond City,VA,54,54,77,29.79,9,0,0.04
A-365395,3,41.889881,-87.649307,Chicago,Cook,IL,36,32.1,73,30.19,10,4.6,
A-871843,3,32.767982,-97.318405,Fort Worth,Tarrant,TX,68,68,96,29.15,10,9,0
A-3609738,2,38.017951,-121.894061,Pittsburg,Contra Costa,CA,60,60,64,30.21,10,10,0
A-1838916,3,44.745594,-93.283142,Burnsville,Dakota,MN,48.2,,46,30.15,10,8.1,
A-452795,3,29.708538,-95.305214,Houston,Harris,TX,77,,74,29.91,10,3.5,
A-3957105,2,43.923988,-121.011506,Bend,Deschutes,OR,64.4,,52,30.23,10,12.7,
A-3077939,2,35.069664,-85.251534,Chattanooga,Hamilton,TN,52,52,63,29.43,10,0,0
A-276306,2,30.259583,-97.753494,Austin,Travis,TX,75,,90,30.17,10,4.6,
A-2288780,2,33.609921,-112.237564,Peoria,Maricopa,AZ,73.4,,15,30.07,10,,
A-2318266,3,32.912758,-96.87326,Dallas,Dallas,TX,68,,73,30.06,10,13.8,
A-4047408,2,42.19227,-87.92986,Lincolnshire,Lake,IL,57,,96,30.1,5,5.8,0.07
A-382641,2,40.282314,-75.329231,Souderton,Montgomery,PA,44.6,41.4,37,30.14,10,5.8,
A-356318,2,25.627335,-80.379433,Miami,Miami-Dade,FL,77,,52,30.3,10,17.3,
A-1067023,2,34.935551,-82.003281,Spartanburg,Spartanburg,SC,61,61,34,29.2,10,0,0
A-3964005,2,40.18396,-74.72778,Trenton,Mercer,NJ,46.9,,93,29.84,4,9.2,0.01
A-3776978,2,34.07277,-118.46648,Los Angeles,Los Angeles,CA,60,60,86,29.87,6,7,0
A-1898324,2,34.761108,-86.479065,Huntsville,Madison,AL,92.1,,39,29.98,10,4.6,
A-2656366,2,32.792992,-96.775833,Dallas,Dallas,TX,73.9,,93,30.06,3,6.9,
A-3667172,2,38.590789,-121.504392,Sacramento,Sacramento,CA,88,88,27,30,10,6,0
A-2746540,2,29.79754,-95.2254,Houston,Harris,TX,91,,53,29.92,10,6.9,
A-2658576,2,32.963894,-80.192528,Summerville,Dorchester,SC,80.6,,79,30.07,10,,
A-2928042,2,38.93936,-94.560547,Kansas City,Jackson,MO,89.1,,52,29.79,10,18.4,
A-3006844,2,32.512804,-93.737829,Bossier City,Bossier,LA,68,68,93,29.74,10,5,0.02
A-2034910,2,40.661251,-73.823769,Jamaica,Queens,NY,71.1,,73,30.15,10,5.8,
A-2418858,2,40.866055,-73.871994,Bronx,Bronx,NY,37,31.6,46,30.07,10,6.9,
A-3499638,2,36.11823,-84.13205,Clinton,Anderson,TN,73,73,84,28.83,10,3,0.01
A-3309892,2,39.025295,-94.360235,Lees Summit,Jackson,MO,28,19,78,29.01,10,9,0
A-2983734,2,33.93348,-118.353979,Inglewood,Los Angeles,CA,50,50,100,29.82,1,3,0
A-3188401,2,41.235369,-73.045424,Milford,New Haven,CT,55,55,83,30.09,9,15,0
A-2381706,2,42.912994,-85.664169,Grand Rapids,Kent,MI,44.1,40.8,96,29.54,1.5,5.8,0
A-3220405,2,46.352045,-94.087596,Brainerd,Crow Wing,MN,26,18,71,28.45,10,7,0
A-3845334,2,39.05029,-111.12269,Ferron,Emery,UT,39,34,43,24.34,10,7,0
A-3007597,2,37.582536,-122.509905,Pacifica,San Mateo,CA,50,50,80,30.1,10,5,0
A-460937,3,33.133625,-117.328758,Carlsbad,San Diego,CA,72,,51,29.86,10,8.1,
A-3678173,2,36.687517,-119.754684,Fresno,Fresno,CA,45,43,90,29.78,1,5,0
A-4042666,4,43.07003,-73.75189,Saratoga Springs,Saratoga,NY,75.2,,31,30.13,15,,
A-902654,3,32.757359,-97.263649,Fort Worth,Tarrant,TX,45,41,100,29.51,2,7,0.01
A-1127165,2,34.74612,-82.194153,Fountain Inn,Greenville,SC,39,34,100,29.15,10,8,0
A-3739155,2,33.901111,-117.469326,Riverside,Riverside,CA,65,65,18,29.29,10,13,0
A-2524483,3,30.320814,-81.709152,Jacksonville,Duval,FL,77,,69,30.2,10,10.4,0
A-897968,2,30.221643,-97.772552,Austin,Travis,TX,70,70,90,29.33,2,3,0
A-3127138,2,38.480831,-121.371809,Sacramento,Sacramento,CA,39,39,93,29.93,10,0,
A-3176454,2,38.161514,-122.573293,Novato,Marin,CA,59,59,51,30.28,10,0,0
A-17578,2,37.765507,-121.453331,Tracy,San Joaquin,CA,55,,59,29.95,9,,
A-1586595,2,34.91013,-82.458221,Greenville,Greenville,SC,42.1,36.6,51,30.08,10,9.2,
A-2906326,2,40.62882,-74.3025,Clark,Union,NJ,53.8,,92,29.89,5,9.2,0.04
A-3100103,2,46.638322,-122.947179,Chehalis,Lewis,WA,37,34,100,29.97,0.25,5,0
A-405007,3,34.037041,-118.291573,Los Angeles,Los Angeles,CA,62.1,,90,30.06,10,5.8,
A-3057442,2,39.124123,-122.838335,Nice,Lake,CA,54,54,93,29.53,3,0,0
A-2227671,2,39.705311,-104.91291,Denver,Denver,CO,51.8,,20,29.86,10,18.4,
A-2109186,2,35.214008,-80.771255,Charlotte,Mecklenburg,NC,75.9,,67,30.05,10,11.5,
A-3861169,2,34.023406,-117.748134,Pomona,Los Angeles,CA,63,63,72,28.78,10,0,
A-217890,2,40.680775,-73.403679,Copiague,Suffolk,NY,75.2,,50,30.02,10,10.4,
A-3690078,2,35.83508,-78.64339,Raleigh,Wake,NC,43,38,34,30.16,10,8,0
A-1005666,2,44.776047,-93.538284,Shakopee,Scott,MN,32,24,79,28.82,7,10,0
A-3726209,2,40.71351,-73.82404,Jamaica,Queens,NY,27,15,30,30.41,10,15,0
A-2542600,2,33.908051,-81.223564,Lexington,Lexington,SC,79,,82,30.07,10,6.9,
A-960587,2,25.86986,-80.343811,Miami,Miami-Dade,FL,83,83,56,30.11,10,9,0
A-3786918,2,33.84705,-117.36297,Riverside,Riverside,CA,72,72,17,29.27,10,8,0
A-2365907,3,38.637573,-121.416405,Sacramento,Sacramento,CA,55.4,,82,30.32,10,3.5,
A-3713597,2,41.2252,-95.97146,Omaha,Douglas,NE,21,11,60,29.09,10,9,0
A-2717727,2,37.98293,-122.04173,Concord,Contra Costa,CA,64,,63,30.09,10,9.2,
A-3068459,2,37.609619,-122.39054,San Francisco,San Mateo,CA,52,52,80,30.17,10,5,0
A-879508,3,33.796963,-118.107826,Long Beach,Los Angeles,CA,67,67,54,30.22,6,5,0
A-4078526,4,38.19257,-87.29944,Lynnville,Warrick,IN,25,14.8,96,30.32,4,10.4,
A-2470586,3,29.697172,-95.288391,Houston,Harris,TX,75.9,,94,30.06,7,5.8,
A-3892838,4,35.75343,-80.34842,Linwood,Davidson,NC,46.6,,32,30.45,10,5.8,
A-2009614,2,30.665691,-84.473801,Quincy,Gadsden,FL,73.4,,100,30.06,10,,
A-149441,3,33.777,-84.605583,Lithia Springs,Douglas,GA,73,,49,29.89,10,8.1,
A-876343,2,32.25061,-110.910919,Tucson,Pima,AZ,54,54,54,27,10,5,0
A-1073110,2,41.060921,-81.505524,Akron,Summit,OH,66,66,38,28.59,10,16,0
A-2241893,2,34.106754,-118.18734,Los Angeles,Los Angeles,CA,57.9,,90,30.01,10,3.5,
A-3168842,2,28.552309,-81.462517,Orlando,Orange,FL,78,78,93,29.92,10,5,0
A-1028841,3,32.743958,-96.815033,Dallas,Dallas,TX,58,58,19,29.61,10,6,0
A-1052109,2,33.732189,-84.738457,Douglasville,Douglas,GA,57,57,93,29.21,10,0,0
A-2750694,2,26.16219,-80.16231,Fort Lauderdale,Broward,FL,80.1,,71,29.96,10,11.5,
A-1274219,3,38.213623,-90.405449,Festus,Jefferson,MO,79,79,90,29.42,10,3,0.18
A-4209545,2,34.155739,-118.431219,Sherman Oaks,Los Angeles,CA,75,75,53,29.03,10,0,0
A-3525292,1,32.2234,-110.96866,Tucson,Pima,AZ,99,,6,27.15,10,,0
A-3004504,2,45.722886,-118.652705,Pendleton,Umatilla,OR,59,59,69,28.39,10,8,0
A-1829799,3,42.332554,-71.255463,Newton Lower Falls,Middlesex,MA,39,34,46,30.24,10,6.9,
A-853486,2,36.090092,-95.975739,Tulsa,Tulsa,OK,57,57,93,29.04,10,0,0
A-2950272,2,26.12161,-80.172635,Fort Lauderdale,Broward,FL,88,,70,29.96,10,9.2,
A-1830078,2,39.9632,-75.290695,Drexel Hill,Delaware,PA,48.9,,41,30.41,10,13.8,
A-3113536,2,35.770078,-78.528975,Knightdale,Wake,NC,64,64,100,29.55,2,7,0.15
A-1271111,3,41.032681,-81.504997,Akron,Summit,OH,89,89,42,28.94,10,3,0
A-817041,3,34.764244,-111.656647,Sedona,Yavapai,AZ,44,44,47,25.05,10,0,0
A-879065,3,40.109722,-79.3825,Donegal,Westmoreland,PA,34,26,100,28.62,6,10,0
A-1883400,2,33.841545,-84.061058,Snellville,Gwinnett,GA,87.1,,61,30.06,10,9.2,
A-1875635,3,26.136631,-80.169502,Fort Lauderdale,Broward,FL,82,,79,29.91,10,4.6,
A-3657261,1,30.46374,-90.92098,Denham Springs,Livingston,LA,68,68,93,29.63,10,6,0.01
A-331329,2,40.399876,-75.497902,Pennsburg,Montgomery,PA,26.6,16.2,51,30.28,10,11.5,
A-620888,2,44.952309,-93.067139,Saint Paul,Ramsey,MN,56,56,60,29.12,10,17,0
A-719750,2,29.850281,-95.564331,Houston,Harris,TX,84,84,74,29.89,10,0,0
A-2209657,3,34.095024,-80.856071,Columbia,Richland,SC,75,,46,29.77,10,11.5,
A-4020048,2,43.01171,-87.893999,Milwaukee,Milwaukee,WI,70,,57,30.46,10,10.4,
A-2849769,2,37.541853,-122.285303,San Mateo,San Mateo,CA,68,,60,29.89,10,11.5,
A-3513554,2,34.97478,-82.02003,Spartanburg,Spartanburg,SC,88,88,46,29.13,10,12,0
A-4213944,2,33.876203,-118.159974,Long Beach,Los Angeles,CA,76,76,71,29.9,9,3,0
A-3777111,2,36.66867,-121.634209,Salinas,Monterey,CA,61,61,83,30.04,8,0,0
A-3705849,2,44.93322,-123.17007,Independence,Polk,OR,47,42,83,30,10,12,0
A-3128000,2,33.879029,-98.539922,Wichita Falls,Wichita,TX,36,30,56,29.18,10,7,0
A-2396613,3,33.956245,-81.093246,West Columbia,Lexington,SC,57,,74,29.99,10,8.1,
A-3177100,2,28.101793,-81.948512,Lakeland,Polk,FL,73,73,69,30.03,10,8,0
A-794206,3,40.304703,-74.493927,Cranbury,Middlesex,NJ,72,72,66,29.69,10,0,0
A-2188875,2,37.603596,-122.393723,Millbrae,San Mateo,CA,46.9,,74,30.38,10,4.6,
A-3917543,2,45.47929,-122.79166,Beaverton,Washington,OR,37.9,27.6,47,30.02,10,20.7,
A-2346242,3,42.349854,-84.98101,Marshall,Calhoun,MI,14.9,4,79,29.93,4,8.1,
A-2629078,2,37.73497,-122.406738,San Francisco,San Francisco,CA,64.9,,54,29.89,10,27.6,
A-3596686,2,33.792045,-117.890091,Orange,Orange,CA,57,57,83,30.01,5,3,0.15
